transaction_id,customer_id,card_id,account_id,timestamp,ingestion_timestamp,amount,currency,transaction_type,payment_channel,card_present,international_transaction,installment,is_recurring,merchant_id,merchant_category,device_id,device_type,operating_system,browser,country,state,city,latitude,longitude,ip_country,ip_region,ip_city,is_fraud,fraud_category,fraud_subcategory
TXN_004500,CUST_00780,CARD_01322,ACC_01322,2026-03-19 03:20:00,2026-03-19 03:20:08,2644.48,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0586,Grocery,DEV_02976,MOBILE,Windows,Safari,India,Tamil Nadu,Chennai,13.087808869533855,80.31368431462643,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_011515,CUST_00477,CARD_01648,ACC_01648,2026-03-19 04:37:00,2026-03-19 04:37:06,1734.07,INR,PURCHASE,POS,1,0,1,0,MERCH_0462,Hospitality,DEV_02716,DESKTOP,Windows,Safari,India,Karnataka,Bengaluru,12.977401753801216,77.62128910329798,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_014586,CUST_02033,CARD_04374,ACC_04374,2026-03-19 05:01:00,2026-03-19 05:01:04,1478.2,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0688,Online_Shopping,DEV_02433,DESKTOP,Android,Safari,India,Karnataka,Bengaluru,12.99113766901147,77.57365326128792,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_003619,CUST_00262,CARD_01907,ACC_01907,2026-03-19 05:43:00,2026-03-19 05:43:06,1783.69,INR,PURCHASE,POS,1,0,0,0,MERCH_0681,Travel,DEV_02965,DESKTOP,iOS,Firefox,India,Maharashtra,Mumbai,19.04271595858319,72.87357059965176,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_003710,CUST_00495,CARD_04611,ACC_04611,2026-03-19 06:35:00,2026-03-19 06:35:05,6153.12,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0180,Online_Shopping,DEV_00412,DESKTOP,Windows,Chrome,India,Rajasthan,Jaipur,26.928630725094845,75.78088067190075,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_009594,CUST_01799,CARD_01745,ACC_01745,2026-03-19 06:35:00,2026-03-19 06:35:04,1466.29,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0730,Electronics,DEV_01692,MOBILE,Windows,Chrome,India,Telangana,Hyderabad,17.383852466219945,78.44714366083626,India,Telangana,Hyderabad,0,NONE,NONE
TXN_007517,CUST_01359,CARD_04045,ACC_04045,2026-03-19 07:13:00,2026-03-19 07:13:03,5630.05,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0395,Online_Shopping,DEV_00811,MOBILE,Android,Chrome,India,Rajasthan,Jaipur,26.912325994883677,75.7832245710708,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_002319,CUST_01597,CARD_00131,ACC_00131,2026-03-19 07:46:00,2026-03-19 07:46:01,76371.7,INR,PURCHASE,POS,1,0,1,0,MERCH_1070,Healthcare,DEV_02331,DESKTOP,Windows,Chrome,India,Telangana,Hyderabad,17.425305656377486,78.49802091986346,India,Telangana,Hyderabad,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_001750,CUST_00874,CARD_04535,ACC_04535,2026-03-19 07:58:00,2026-03-19 07:58:03,684.06,INR,ATM,MOBILE,0,0,0,0,MERCH_0908,Online_Shopping,DEV_00832,DESKTOP,iOS,Safari,India,Tamil Nadu,Chennai,13.086080008557898,80.27008642750877,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_007746,CUST_02187,CARD_04415,ACC_04415,2026-03-19 08:29:00,2026-03-19 08:29:08,2904.07,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0136,Electronics,DEV_03408,MOBILE,Windows,Safari,India,Karnataka,Bengaluru,12.952932758446474,77.56781030999004,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_011022,CUST_00440,CARD_01902,ACC_01902,2026-03-19 09:15:00,2026-03-19 09:15:06,10601.04,INR,PURCHASE,POS,1,0,0,0,MERCH_0630,Clothing,DEV_00083,MOBILE,Android,Safari,India,West Bengal,Kolkata,22.585516248762648,88.38801460673977,India,West Bengal,Kolkata,1,DEVICE,NEW_DEVICE
TXN_012468,CUST_01540,CARD_00511,ACC_00511,2026-03-19 09:30:00,2026-03-19 09:30:04,3498.92,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0707,Utilities,DEV_02775,DESKTOP,iOS,Safari,India,Rajasthan,Jaipur,26.902579901195697,75.78365109307745,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_006653,CUST_01404,CARD_02301,ACC_02301,2026-03-19 09:44:00,2026-03-19 09:44:01,1107.47,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0202,Travel,DEV_00127,MOBILE,Android,Safari,India,Karnataka,Bengaluru,12.934525855771545,77.61748741449868,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_006764,CUST_00305,CARD_04914,ACC_04914,2026-03-19 10:00:00,2026-03-19 10:00:01,3799.43,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0514,Travel,DEV_00062,DESKTOP,Android,Edge,India,Maharashtra,Pune,18.52033054309853,73.85509685522493,India,Maharashtra,Pune,0,NONE,NONE
TXN_008185,CUST_00161,CARD_02323,ACC_02323,2026-03-19 10:44:00,2026-03-19 10:44:05,1063.27,INR,PURCHASE,POS,1,0,0,1,MERCH_0828,Fuel,DEV_02668,DESKTOP,Android,Chrome,India,West Bengal,Kolkata,22.53837168272654,88.37889115335818,India,West Bengal,Kolkata,0,NONE,NONE
TXN_009706,CUST_00689,CARD_02435,ACC_02435,2026-03-19 10:54:00,2026-03-19 10:54:07,6277.7,INR,ATM,MOBILE,0,0,0,0,MERCH_1108,Electronics,DEV_01958,MOBILE,Android,Chrome,India,Tamil Nadu,Chennai,13.099900757001754,80.25627644685319,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_005895,CUST_01716,CARD_01377,ACC_01377,2026-03-19 11:06:00,2026-03-19 11:06:01,679.64,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0249,Online_Shopping,DEV_02013,DESKTOP,Android,Chrome,India,Delhi,Delhi,28.60707927112376,77.22385251278307,India,Delhi,Delhi,0,NONE,NONE
TXN_009704,CUST_00634,CARD_03989,ACC_03989,2026-03-19 11:29:00,2026-03-19 11:29:03,701.1,INR,PURCHASE,POS,1,0,0,0,MERCH_0680,Clothing,DEV_01585,MOBILE,Android,Chrome,India,Delhi,Delhi,28.616991581189087,77.19171861358288,India,Delhi,Delhi,0,NONE,NONE
TXN_003955,CUST_02308,CARD_03874,ACC_03874,2026-03-19 11:35:00,2026-03-19 11:35:06,4441.97,INR,PURCHASE,POS,1,0,0,0,MERCH_0621,Food,DEV_00508,MOBILE,Windows,Chrome,India,West Bengal,Kolkata,22.563296038814407,88.36868582165448,India,West Bengal,Kolkata,0,NONE,NONE
TXN_014105,CUST_02468,CARD_02255,ACC_02255,2026-03-19 11:50:00,2026-03-19 11:50:05,2464.18,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0057,Electronics,DEV_00411,MOBILE,iOS,Chrome,India,Maharashtra,Pune,18.558188796936893,73.83950379224785,India,Maharashtra,Pune,1,MERCHANT,UNUSUAL_MERCHANT
TXN_005326,CUST_01622,CARD_01127,ACC_01127,2026-03-19 13:44:00,2026-03-19 13:44:08,3536.67,INR,PURCHASE,POS,1,0,0,0,MERCH_0973,Healthcare,DEV_00933,MOBILE,iOS,Chrome,India,Delhi,Delhi,28.610307680258305,77.20018151003895,India,Delhi,Delhi,1,VELOCITY,RAPID_TRANSACTIONS
TXN_001051,CUST_01148,CARD_00342,ACC_00342,2026-03-19 13:47:00,2026-03-19 13:47:06,1075.94,INR,PURCHASE,WEB,1,0,0,0,MERCH_1072,Online_Shopping,DEV_00330,TABLET,iOS,Safari,India,Karnataka,Bengaluru,12.965708019711549,77.582633991893,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_001055,CUST_00699,CARD_01910,ACC_01910,2026-03-19 13:55:00,2026-03-19 13:55:01,2302.18,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0517,Food,DEV_00425,MOBILE,iOS,Chrome,India,Rajasthan,Jaipur,26.923609826058257,75.79880291301096,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_007413,CUST_01246,CARD_01729,ACC_01729,2026-03-19 14:17:00,2026-03-19 14:17:05,1468.84,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1135,Utilities,DEV_03097,MOBILE,macOS,Chrome,India,West Bengal,Kolkata,22.575574326367036,88.3624749929931,India,West Bengal,Kolkata,0,NONE,NONE
TXN_002444,CUST_02308,CARD_01094,ACC_01094,2026-03-19 14:22:00,2026-03-19 14:22:01,1377.92,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0715,Gaming,DEV_00015,DESKTOP,Android,Safari,India,Gujarat,Ahmedabad,23.006172149025737,72.58601993147109,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_013211,CUST_01288,CARD_04022,ACC_04022,2026-03-19 14:32:00,2026-03-19 14:32:05,3620.94,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0511,Gaming,DEV_02597,DESKTOP,Windows,Safari,India,West Bengal,Kolkata,22.5726,88.3639,India,West Bengal,Kolkata,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_007786,CUST_00369,CARD_03740,ACC_03740,2026-03-19 15:14:00,2026-03-19 15:14:00,1955.24,INR,PURCHASE,POS,1,0,0,0,MERCH_0606,Utilities,DEV_00732,MOBILE,Android,Chrome,India,Tamil Nadu,Chennai,13.077275472791342,80.2309200632602,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_002474,CUST_01503,CARD_03763,ACC_03763,2026-03-19 16:21:00,2026-03-19 16:21:04,15488.27,INR,PURCHASE,POS,1,0,0,0,MERCH_1091,Grocery,DEV_03102,MOBILE,Android,Safari,India,Delhi,Delhi,28.617203676177976,77.22936399722825,India,Delhi,Delhi,0,NONE,NONE
TXN_014224,CUST_01286,CARD_01851,ACC_01851,2026-03-19 16:23:00,2026-03-19 16:23:02,1237.08,INR,PURCHASE,POS,1,0,0,0,MERCH_0890,Travel,DEV_02561,MOBILE,iOS,Chrome,India,Gujarat,Surat,21.150455908396847,72.80708566619042,India,Gujarat,Surat,0,NONE,NONE
TXN_007805,CUST_01260,CARD_04338,ACC_04338,2026-03-19 16:27:00,2026-03-19 16:27:05,3930.99,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0836,Online_Shopping,DEV_02462,DESKTOP,Windows,Chrome,India,Rajasthan,Jaipur,26.90521371714338,75.79334607468267,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_013886,CUST_02412,CARD_01407,ACC_01407,2026-03-19 16:39:00,2026-03-19 16:39:08,1640.68,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0123,Food,DEV_01261,MOBILE,iOS,Edge,India,Rajasthan,Jaipur,26.909518914203968,75.80369594316646,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_005886,CUST_01646,CARD_01661,ACC_01661,2026-03-19 16:46:00,2026-03-19 16:46:00,3705.63,INR,PURCHASE,MOBILE,1,0,0,1,MERCH_0258,Electronics,DEV_02914,MOBILE,macOS,Safari,India,Delhi,Delhi,28.62586543644572,77.21827550541279,India,Delhi,Delhi,0,NONE,NONE
TXN_010993,CUST_01252,CARD_04317,ACC_04317,2026-03-19 16:54:00,2026-03-19 16:54:04,8805.92,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_0112,Fuel,DEV_00879,TABLET,Android,Firefox,India,West Bengal,Kolkata,22.588814852416576,88.33922240026361,India,West Bengal,Kolkata,1,DEVICE,NEW_DEVICE
TXN_013808,CUST_00494,CARD_04755,ACC_04755,2026-03-19 16:57:00,2026-03-19 16:57:07,5333.05,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0849,Healthcare,DEV_01495,MOBILE,iOS,Chrome,India,West Bengal,Kolkata,22.562404932032642,88.35131440676555,India,West Bengal,Kolkata,0,NONE,NONE
TXN_002844,CUST_00235,CARD_04242,ACC_04242,2026-03-19 19:43:00,2026-03-19 19:43:08,2331.11,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1114,Fuel,DEV_01826,DESKTOP,Windows,Safari,India,West Bengal,Kolkata,22.561754848186034,88.34658342424979,India,West Bengal,Kolkata,0,NONE,NONE
TXN_014734,CUST_02160,CARD_00168,ACC_00168,2026-03-19 21:53:00,2026-03-19 21:53:04,3205.71,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0211,Hospitality,DEV_02164,MOBILE,Android,Chrome,India,Gujarat,Surat,21.168461896626898,72.84542029576609,India,Gujarat,Surat,0,NONE,NONE
TXN_000319,CUST_00186,CARD_01152,ACC_01152,2026-03-19 22:02:00,2026-03-19 22:02:05,579.51,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0217,Food,DEV_03328,DESKTOP,iOS,Edge,India,Gujarat,Surat,21.14501070119577,72.8114833515228,India,Gujarat,Surat,0,NONE,NONE
TXN_007235,CUST_01127,CARD_02543,ACC_02543,2026-03-19 23:26:00,2026-03-19 23:26:07,1416.16,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0777,Grocery,DEV_01013,MOBILE,iOS,Chrome,India,West Bengal,Kolkata,22.534054092208386,88.36161867105393,India,West Bengal,Kolkata,0,NONE,NONE
TXN_013743,CUST_00791,CARD_04686,ACC_04686,2026-03-19 23:48:00,2026-03-19 23:48:08,2066.84,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0190,Entertainment,DEV_02686,MOBILE,Windows,Safari,India,Gujarat,Ahmedabad,23.026106640396936,72.56820285195045,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_013599,CUST_02052,CARD_03343,ACC_03343,2026-03-20 01:11:00,2026-03-20 01:11:01,1240.96,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0260,Fuel,DEV_00989,DESKTOP,Android,Safari,India,Maharashtra,Pune,18.514934060060003,73.85732382208415,India,Maharashtra,Pune,0,NONE,NONE
TXN_011232,CUST_01968,CARD_02800,ACC_02800,2026-03-20 02:53:00,2026-03-20 02:53:00,5017.07,INR,PURCHASE,POS,1,0,0,0,MERCH_0464,Online_Shopping,DEV_01292,MOBILE,Windows,Chrome,India,Gujarat,Ahmedabad,23.025700898567194,72.59474903207119,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_006021,CUST_01617,CARD_00597,ACC_00597,2026-03-20 02:57:00,2026-03-20 02:57:00,7109.06,INR,PURCHASE,POS,1,0,0,0,MERCH_0217,Electronics,DEV_00943,MOBILE,Windows,Chrome,India,Delhi,Delhi,28.593789681862486,77.20987040882699,India,Delhi,Delhi,0,NONE,NONE
TXN_000216,CUST_01050,CARD_03127,ACC_03127,2026-03-20 03:20:00,2026-03-20 03:20:05,1923.4,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0066,Online_Shopping,DEV_02882,DESKTOP,macOS,Chrome,India,West Bengal,Kolkata,22.554772487518882,88.35494445189362,India,West Bengal,Kolkata,0,NONE,NONE
TXN_014769,CUST_02071,CARD_01623,ACC_01623,2026-03-20 03:29:00,2026-03-20 03:29:04,1124.47,INR,PURCHASE,POS,1,0,1,0,MERCH_1195,Travel,DEV_03047,MOBILE,macOS,Chrome,India,Telangana,Hyderabad,17.375658514586103,78.47718261207581,India,Telangana,Hyderabad,0,NONE,NONE
TXN_005505,CUST_01478,CARD_03226,ACC_03226,2026-03-20 03:30:00,2026-03-20 03:30:02,918.72,INR,ATM,POS,0,0,0,0,MERCH_0128,Gaming,DEV_03203,DESKTOP,iOS,Chrome,India,West Bengal,Kolkata,22.562350347379933,88.34928598385144,India,West Bengal,Kolkata,0,NONE,NONE
TXN_002825,CUST_01372,CARD_01236,ACC_01236,2026-03-20 03:35:00,2026-03-20 03:35:04,2605.34,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0717,Food,DEV_01727,DESKTOP,macOS,Safari,India,Karnataka,Bengaluru,12.96161019659574,77.57965372741909,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_000764,CUST_02037,CARD_02940,ACC_02940,2026-03-20 03:50:00,2026-03-20 03:50:01,2585.25,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0054,Hospitality,DEV_01870,MOBILE,Android,Chrome,India,Gujarat,Ahmedabad,23.013505257328237,72.57786109900972,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_014646,CUST_00306,CARD_01603,ACC_01603,2026-03-20 04:14:00,2026-03-20 04:14:07,1707.56,INR,PURCHASE,WEB,1,0,0,1,MERCH_0398,Fuel,DEV_03420,DESKTOP,iOS,Safari,India,Gujarat,Surat,21.179576875145873,72.82662184544036,India,Gujarat,Surat,0,NONE,NONE
TXN_011094,CUST_00067,CARD_02706,ACC_02706,2026-03-20 04:31:00,2026-03-20 04:31:03,3152.15,INR,PURCHASE,POS,1,1,0,0,MERCH_0155,Healthcare,DEV_01351,TABLET,iOS,Safari,India,Karnataka,Bengaluru,12.94054914861821,77.56559612467217,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_003489,CUST_00743,CARD_01919,ACC_01919,2026-03-20 04:38:00,2026-03-20 04:38:04,940.7,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0961,Clothing,DEV_02397,MOBILE,iOS,Chrome,India,Delhi,Delhi,28.6286912583104,77.19995041618557,India,Delhi,Delhi,0,NONE,NONE
TXN_000430,CUST_00112,CARD_03079,ACC_03079,2026-03-20 04:46:00,2026-03-20 04:46:06,7752.16,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0210,Grocery,DEV_01593,MOBILE,iOS,Chrome,India,Tamil Nadu,Chennai,13.106750404007027,80.27763301348601,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_002148,CUST_01938,CARD_02325,ACC_02325,2026-03-20 05:04:00,2026-03-20 05:04:06,5344.58,INR,PURCHASE,POS,1,0,0,0,MERCH_0306,Travel,DEV_02597,MOBILE,Android,Safari,India,West Bengal,Kolkata,22.59807447594089,88.36079948384767,India,West Bengal,Kolkata,0,NONE,NONE
TXN_003763,CUST_01505,CARD_04008,ACC_04008,2026-03-20 05:20:00,2026-03-20 05:20:07,920.97,INR,PURCHASE,POS,1,0,0,0,MERCH_0330,Travel,DEV_03259,DESKTOP,Windows,Chrome,India,Delhi,Delhi,28.634807565403165,77.22057914533949,India,Delhi,Delhi,0,NONE,NONE
TXN_013044,CUST_00918,CARD_01731,ACC_01731,2026-03-20 05:54:00,2026-03-20 05:54:03,700.57,INR,PURCHASE,POS,1,0,0,0,MERCH_0053,Clothing,DEV_01810,MOBILE,iOS,Edge,India,Rajasthan,Jaipur,26.909774494944738,75.77560083724397,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_007404,CUST_00572,CARD_02470,ACC_02470,2026-03-20 06:16:00,2026-03-20 06:16:07,1241.88,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0624,Utilities,DEV_00602,DESKTOP,Android,Chrome,India,Gujarat,Ahmedabad,23.05085221629439,72.56122401679536,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_007520,CUST_00261,CARD_01993,ACC_01993,2026-03-20 06:20:00,2026-03-20 06:20:05,2086.97,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0159,Grocery,DEV_01571,DESKTOP,iOS,Firefox,India,Maharashtra,Pune,18.547617981538686,73.85920065780886,India,Maharashtra,Pune,0,NONE,NONE
TXN_013241,CUST_02100,CARD_00689,ACC_00689,2026-03-20 06:34:00,2026-03-20 06:34:02,694.21,INR,PURCHASE,POS,1,0,0,0,MERCH_0285,Utilities,DEV_02269,MOBILE,iOS,Firefox,India,Tamil Nadu,Chennai,13.086864992724957,80.27055922147353,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_001213,CUST_01327,CARD_02725,ACC_02725,2026-03-20 07:32:00,2026-03-20 07:32:07,1556.69,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0870,Travel,DEV_00187,MOBILE,Android,Safari,India,Telangana,Hyderabad,17.379001743169592,78.4854136698038,India,Telangana,Hyderabad,0,NONE,NONE
TXN_000401,CUST_00816,CARD_03942,ACC_03942,2026-03-20 07:36:00,2026-03-20 07:36:05,1269.62,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0430,Fuel,DEV_00229,MOBILE,Android,Chrome,India,Maharashtra,Pune,18.52431688004759,73.8401807026524,India,Maharashtra,Pune,0,NONE,NONE
TXN_002448,CUST_00304,CARD_03939,ACC_03939,2026-03-20 07:37:00,2026-03-20 07:37:05,1664.4,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0513,Gaming,DEV_02622,MOBILE,Android,Edge,India,Maharashtra,Mumbai,19.076893587176446,72.87429984226218,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_010482,CUST_00470,CARD_01091,ACC_01091,2026-03-20 07:44:00,2026-03-20 07:44:01,3899.91,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0385,Online_Shopping,DEV_02003,MOBILE,iOS,Firefox,India,Gujarat,Surat,21.196443707226287,72.80836484257144,India,Gujarat,Surat,0,NONE,NONE
TXN_007374,CUST_02474,CARD_01819,ACC_01819,2026-03-20 08:00:00,2026-03-20 08:00:01,1433.26,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1066,Travel,DEV_02228,DESKTOP,Android,Chrome,India,Rajasthan,Jaipur,26.92087735372421,75.79237074359693,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_011095,CUST_00606,CARD_00296,ACC_00296,2026-03-20 08:24:00,2026-03-20 08:24:08,2828.41,INR,PURCHASE,POS,1,0,0,0,MERCH_0126,Clothing,DEV_03202,TABLET,iOS,Safari,India,Telangana,Hyderabad,17.397811283068425,78.49169134585688,India,Telangana,Hyderabad,0,NONE,NONE
TXN_002823,CUST_01819,CARD_00483,ACC_00483,2026-03-20 08:26:00,2026-03-20 08:26:01,1228.01,INR,ATM,WEB,0,0,0,0,MERCH_0167,Gaming,DEV_03019,DESKTOP,Android,Chrome,India,Gujarat,Ahmedabad,23.028018881144643,72.56720089371777,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_007613,CUST_00153,CARD_03450,ACC_03450,2026-03-20 08:38:00,2026-03-20 08:38:05,498.78,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0429,Fuel,DEV_02858,DESKTOP,Android,Safari,India,Maharashtra,Mumbai,19.076529886110656,72.88058724196054,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_007288,CUST_00979,CARD_03320,ACC_03320,2026-03-20 09:09:00,2026-03-20 09:09:07,1528.86,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0431,Healthcare,DEV_03384,MOBILE,Android,Chrome,India,Gujarat,Surat,21.179820431945696,72.82469123731869,India,Gujarat,Surat,0,NONE,NONE
TXN_014064,CUST_02101,CARD_04780,ACC_04780,2026-03-20 09:33:00,2026-03-20 09:33:06,1550.35,INR,PURCHASE,WEB,1,0,0,0,MERCH_0072,Healthcare,DEV_03026,DESKTOP,Windows,Chrome,India,Gujarat,Ahmedabad,23.000208686759485,72.57424539800654,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_012160,CUST_00882,CARD_03621,ACC_03621,2026-03-20 10:01:00,2026-03-20 10:01:02,1048.14,INR,PURCHASE,POS,1,0,0,0,MERCH_0396,Electronics,DEV_02334,MOBILE,iOS,Chrome,India,Maharashtra,Pune,18.540223981650445,73.8354198799885,India,Maharashtra,Pune,1,MERCHANT,UNUSUAL_MERCHANT
TXN_005289,CUST_02241,CARD_01551,ACC_01551,2026-03-20 10:07:00,2026-03-20 10:07:05,1420.27,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0858,Food,DEV_02332,MOBILE,iOS,Chrome,India,Gujarat,Ahmedabad,23.04350010139755,72.57138300084884,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_006706,CUST_00931,CARD_04860,ACC_04860,2026-03-20 10:13:00,2026-03-20 10:13:01,2282.33,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0145,Food,DEV_02259,DESKTOP,Windows,Chrome,India,West Bengal,Kolkata,22.572515664668085,88.37598109700807,India,West Bengal,Kolkata,0,NONE,NONE
TXN_006461,CUST_01831,CARD_04239,ACC_04239,2026-03-20 10:36:00,2026-03-20 10:36:07,1531.59,INR,PURCHASE,POS,1,0,0,0,MERCH_0146,Online_Shopping,DEV_02555,MOBILE,Android,Safari,India,Maharashtra,Pune,18.537824501812757,73.84884560744916,India,Maharashtra,Pune,0,NONE,NONE
TXN_014582,CUST_01048,CARD_04763,ACC_04763,2026-03-20 11:03:00,2026-03-20 11:03:07,1966.56,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0833,Clothing,DEV_02096,DESKTOP,Windows,Chrome,India,Karnataka,Bengaluru,12.971186530799608,77.60546137018186,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_003861,CUST_02172,CARD_02952,ACC_02952,2026-03-20 11:47:00,2026-03-20 11:47:01,5282.67,INR,PURCHASE,POS,1,0,0,0,MERCH_0543,Travel,DEV_00994,DESKTOP,Android,Chrome,India,Tamil Nadu,Chennai,13.10080588020433,80.30615342705421,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_007058,CUST_02385,CARD_02106,ACC_02106,2026-03-20 11:56:00,2026-03-20 11:56:01,1099.89,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0712,Food,DEV_00555,DESKTOP,Android,Safari,India,West Bengal,Kolkata,22.56710803449547,88.37261794938716,India,West Bengal,Kolkata,0,NONE,NONE
TXN_007371,CUST_00036,CARD_01352,ACC_01352,2026-03-20 12:01:00,2026-03-20 12:01:06,2962.32,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0328,Entertainment,DEV_03296,DESKTOP,Android,Chrome,India,Gujarat,Surat,21.139869003249448,72.83116348667404,India,Gujarat,Surat,0,NONE,NONE
TXN_006218,CUST_01770,CARD_04199,ACC_04199,2026-03-20 12:18:00,2026-03-20 12:18:06,1614.0,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0058,Electronics,DEV_02997,MOBILE,Android,Safari,India,Delhi,Delhi,28.598087128763666,77.20523115944239,India,Delhi,Delhi,0,NONE,NONE
TXN_004332,CUST_01646,CARD_01661,ACC_01661,2026-03-20 12:29:00,2026-03-20 12:29:08,2541.48,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0778,Fuel,DEV_03003,TABLET,Android,Chrome,India,Gujarat,Ahmedabad,23.023843956109374,72.59005361492002,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_004502,CUST_00961,CARD_03967,ACC_03967,2026-03-20 12:37:00,2026-03-20 12:37:08,671.17,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0905,Gaming,DEV_02555,MOBILE,Windows,Chrome,India,Maharashtra,Pune,18.50330938175338,73.85015379557069,India,Maharashtra,Pune,0,NONE,NONE
TXN_002288,CUST_00757,CARD_03891,ACC_03891,2026-03-20 12:45:00,2026-03-20 12:45:03,3308.63,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0056,Gaming,DEV_00993,MOBILE,iOS,Chrome,India,West Bengal,Kolkata,22.56460484481671,88.38570221338004,India,West Bengal,Kolkata,0,NONE,NONE
