transaction_id,customer_id,card_id,account_id,timestamp,ingestion_timestamp,amount,currency,transaction_type,payment_channel,card_present,international_transaction,installment,is_recurring,merchant_id,merchant_category,device_id,device_type,operating_system,browser,country,state,city,latitude,longitude,ip_country,ip_region,ip_city,is_fraud,fraud_category,fraud_subcategory
TXN_014081,CUST_01691,CARD_03371,ACC_03371,2026-01-04 23:15:00,2026-01-04 23:15:01,1266.9,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0815,Online_Shopping,DEV_00219,DESKTOP,iOS,Edge,India,Gujarat,Surat,21.159595051472607,72.84288645432987,India,Gujarat,Surat,0,NONE,NONE
TXN_003142,CUST_00526,CARD_04975,ACC_04975,2026-01-04 23:15:00,2026-01-04 23:15:06,797.9,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0341,Fuel,DEV_01401,DESKTOP,iOS,Safari,India,Maharashtra,Mumbai,19.084850702447774,72.88250381969925,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_012151,CUST_00028,CARD_01147,ACC_01147,2026-01-04 23:19:00,2026-01-04 23:19:02,2091.61,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0287,Grocery,DEV_01693,MOBILE,Android,Safari,India,Karnataka,Bengaluru,12.97578366941945,77.56525062803465,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_013821,CUST_01989,CARD_01604,ACC_01604,2026-01-04 23:37:00,2026-01-04 23:37:07,6034.95,INR,ATM,POS,0,1,0,0,MERCH_0554,Travel,DEV_00265,MOBILE,Windows,Edge,India,West Bengal,Kolkata,22.569071474472004,88.35917704364196,India,West Bengal,Kolkata,0,NONE,NONE
TXN_010750,CUST_01772,CARD_03858,ACC_03858,2026-01-04 23:38:00,2026-01-04 23:38:06,2033.44,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0403,Clothing,DEV_01438,MOBILE,Android,Chrome,India,Tamil Nadu,Chennai,13.078439761076242,80.2889027432296,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_014067,CUST_00920,CARD_01237,ACC_01237,2026-01-04 23:53:00,2026-01-04 23:53:04,3237.15,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0693,Clothing,DEV_03223,MOBILE,Android,Chrome,India,Gujarat,Surat,21.163890857332937,72.83304969482137,India,Gujarat,Surat,0,NONE,NONE
TXN_010002,CUST_00343,CARD_02490,ACC_02490,2026-01-04 23:57:00,2026-01-04 23:57:08,1618.31,INR,PURCHASE,POS,1,0,0,0,MERCH_0726,Grocery,DEV_01670,DESKTOP,iOS,Safari,India,Gujarat,Surat,21.175035904085448,72.8441104901986,India,Gujarat,Surat,0,NONE,NONE
TXN_010926,CUST_00285,CARD_02694,ACC_02694,2026-01-05 00:19:00,2026-01-05 00:19:08,953.67,INR,PURCHASE,POS,1,0,0,0,MERCH_0859,Food,DEV_01963,DESKTOP,macOS,Safari,India,Karnataka,Bengaluru,12.979068039732589,77.58874912638603,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_010086,CUST_00115,CARD_01946,ACC_01946,2026-01-05 00:25:00,2026-01-05 00:25:01,585.91,INR,PURCHASE,POS,1,0,1,0,MERCH_1039,Online_Shopping,DEV_00067,MOBILE,Windows,Firefox,India,Tamil Nadu,Chennai,13.109843720348021,80.25331549129855,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_007267,CUST_02003,CARD_02220,ACC_02220,2026-01-05 00:35:00,2026-01-05 00:35:05,1103.03,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0800,Travel,DEV_00078,MOBILE,Android,Edge,India,Tamil Nadu,Chennai,13.099188918785822,80.25279387518411,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_013128,CUST_01863,CARD_03051,ACC_03051,2026-01-05 00:48:00,2026-01-05 00:48:04,708.46,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0552,Gaming,DEV_01379,TABLET,Android,Chrome,India,Gujarat,Ahmedabad,23.03886367173441,72.58920769123148,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_000960,CUST_00820,CARD_00904,ACC_00904,2026-01-05 01:00:00,2026-01-05 01:00:03,3222.44,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0856,Grocery,DEV_01142,MOBILE,Windows,Chrome,India,Telangana,Hyderabad,17.405307540677654,78.465388764041,India,Telangana,Hyderabad,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_013925,CUST_00274,CARD_03789,ACC_03789,2026-01-05 01:09:00,2026-01-05 01:09:00,3013.92,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0603,Food,DEV_00972,DESKTOP,Windows,Chrome,India,Rajasthan,Jaipur,26.911965380816895,75.82173282016099,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_011972,CUST_01229,CARD_04347,ACC_04347,2026-01-05 01:20:00,2026-01-05 01:20:04,6848.38,INR,PURCHASE,POS,1,0,0,0,MERCH_0513,Food,DEV_01757,TABLET,iOS,Edge,India,Maharashtra,Mumbai,19.099479983797327,72.87001634584946,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_003025,CUST_02039,CARD_00847,ACC_00847,2026-01-05 01:21:00,2026-01-05 01:21:04,1723.34,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_0184,Clothing,DEV_00715,MOBILE,Android,Chrome,India,Telangana,Hyderabad,17.386823363597212,78.5150293506427,India,Telangana,Hyderabad,0,NONE,NONE
TXN_005790,CUST_01684,CARD_04139,ACC_04139,2026-01-05 01:35:00,2026-01-05 01:35:04,1216.61,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1103,Grocery,DEV_02948,DESKTOP,macOS,Chrome,India,West Bengal,Kolkata,22.555757412974984,88.38340916146566,India,West Bengal,Kolkata,0,NONE,NONE
TXN_001928,CUST_01303,CARD_01104,ACC_01104,2026-01-05 02:02:00,2026-01-05 02:02:00,1883.21,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0362,Fuel,DEV_00897,MOBILE,Windows,Chrome,India,Gujarat,Surat,21.198478358901973,72.82985540641523,India,Gujarat,Surat,0,NONE,NONE
TXN_003605,CUST_01384,CARD_02765,ACC_02765,2026-01-05 03:03:00,2026-01-05 03:03:07,1825.6,INR,PURCHASE,POS,1,0,0,0,MERCH_0827,Travel,DEV_02166,MOBILE,Android,Edge,India,Rajasthan,Jaipur,26.9155232749491,75.80652846482614,India,Rajasthan,Jaipur,1,DEVICE,NEW_DEVICE
TXN_012695,CUST_00648,CARD_03806,ACC_03806,2026-01-05 03:03:00,2026-01-05 03:03:02,809.24,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0276,Entertainment,DEV_01843,MOBILE,macOS,Safari,India,West Bengal,Kolkata,22.569726912463846,88.36687756642824,India,West Bengal,Kolkata,0,NONE,NONE
TXN_004868,CUST_02324,CARD_00794,ACC_00794,2026-01-05 03:14:00,2026-01-05 03:14:04,2407.7,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0158,Electronics,DEV_02150,MOBILE,Android,Chrome,India,Delhi,Delhi,28.6139,77.209,India,Telangana,Hyderabad,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_003595,CUST_00880,CARD_02791,ACC_02791,2026-01-05 03:49:00,2026-01-05 03:49:05,2381.66,INR,PURCHASE,MOBILE,1,0,0,1,MERCH_0763,Grocery,DEV_02902,MOBILE,Android,Safari,India,Maharashtra,Mumbai,19.098394090531546,72.87793108410938,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_005515,CUST_01154,CARD_00232,ACC_00232,2026-01-05 03:59:00,2026-01-05 03:59:03,1475.51,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1082,Fuel,DEV_01249,TABLET,Android,Chrome,India,Gujarat,Ahmedabad,23.01791072661662,72.57442289272927,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_009388,CUST_01924,CARD_03633,ACC_03633,2026-01-05 04:32:00,2026-01-05 04:32:07,1636.94,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0197,Healthcare,DEV_00681,DESKTOP,Android,Chrome,India,Telangana,Hyderabad,17.361878881230897,78.50365865717278,India,Telangana,Hyderabad,0,NONE,NONE
TXN_001577,CUST_00920,CARD_01237,ACC_01237,2026-01-05 04:51:00,2026-01-05 04:51:06,428.47,INR,PURCHASE,POS,1,0,0,0,MERCH_0227,Grocery,DEV_00165,DESKTOP,iOS,Firefox,India,Rajasthan,Jaipur,26.90145190531864,75.79732944637199,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_009443,CUST_00384,CARD_00623,ACC_00623,2026-01-05 05:12:00,2026-01-05 05:12:07,3130.94,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0959,Grocery,DEV_03129,MOBILE,Android,Chrome,India,Tamil Nadu,Chennai,13.077334582087913,80.2709001117889,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_006355,CUST_00587,CARD_02489,ACC_02489,2026-01-05 05:17:00,2026-01-05 05:17:07,984.76,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0615,Entertainment,DEV_01184,MOBILE,Android,Safari,India,Delhi,Delhi,28.604182213646514,77.2178641901994,India,Delhi,Delhi,0,NONE,NONE
TXN_000748,CUST_01369,CARD_00201,ACC_00201,2026-01-05 05:19:00,2026-01-05 05:19:02,2047.4,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1038,Food,DEV_03029,MOBILE,macOS,Chrome,India,Telangana,Hyderabad,17.407921548940696,78.47358615973836,India,Telangana,Hyderabad,0,NONE,NONE
TXN_003140,CUST_00241,CARD_02141,ACC_02141,2026-01-05 06:11:00,2026-01-05 06:11:08,1388.9,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0235,Healthcare,DEV_00695,MOBILE,Android,Chrome,India,Rajasthan,Jaipur,26.93033460995843,75.77204903245186,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_013817,CUST_01647,CARD_03881,ACC_03881,2026-01-05 06:36:00,2026-01-05 06:36:08,1506.93,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0456,Grocery,DEV_00350,MOBILE,macOS,Chrome,India,Gujarat,Ahmedabad,23.01013954532842,72.56289323570117,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_004202,CUST_00020,CARD_01465,ACC_01465,2026-01-05 07:29:00,2026-01-05 07:29:08,2694.58,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0579,Online_Shopping,DEV_00474,MOBILE,macOS,Safari,India,Gujarat,Ahmedabad,23.030754447313125,72.55294003788049,India,Gujarat,Ahmedabad,1,MERCHANT,UNUSUAL_MERCHANT
TXN_001911,CUST_00306,CARD_02531,ACC_02531,2026-01-05 07:32:00,2026-01-05 07:32:00,97131.24,INR,PURCHASE,POS,1,0,0,0,MERCH_0538,Food,DEV_03209,DESKTOP,Windows,Chrome,India,Tamil Nadu,Chennai,13.071832174782683,80.27782126449507,India,Tamil Nadu,Chennai,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_002550,CUST_00165,CARD_04112,ACC_04112,2026-01-05 08:11:00,2026-01-05 08:11:05,1431.67,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0636,Online_Shopping,DEV_01980,MOBILE,iOS,Chrome,India,West Bengal,Kolkata,22.560530505063934,88.3826315742784,India,West Bengal,Kolkata,0,NONE,NONE
TXN_009428,CUST_00603,CARD_03044,ACC_03044,2026-01-05 08:13:00,2026-01-05 08:13:04,668.96,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0399,Food,DEV_03026,MOBILE,iOS,Chrome,India,Maharashtra,Mumbai,19.09978675147642,72.85953941012059,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_012108,CUST_00791,CARD_01478,ACC_01478,2026-01-05 08:27:00,2026-01-05 08:27:01,1685.82,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1139,Gaming,DEV_00028,TABLET,Android,Edge,India,Maharashtra,Pune,18.52753497587808,73.85371087745285,India,Maharashtra,Pune,0,NONE,NONE
TXN_002499,CUST_00307,CARD_01736,ACC_01736,2026-01-05 09:26:00,2026-01-05 09:26:07,2134.54,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_0312,Entertainment,DEV_01606,DESKTOP,macOS,Safari,India,Rajasthan,Jaipur,26.91905683304697,75.79958866955842,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_009201,CUST_02028,CARD_04831,ACC_04831,2026-01-05 09:45:00,2026-01-05 09:45:04,842.63,INR,ONLINE_PURCHASE,WEB,0,0,0,1,MERCH_0928,Food,DEV_00526,DESKTOP,Windows,Chrome,India,Karnataka,Bengaluru,13.005728399724987,77.5848150531943,India,Karnataka,Bengaluru,0,NONE,NONE
TXN_013865,CUST_01247,CARD_01398,ACC_01398,2026-01-05 11:08:00,2026-01-05 11:08:08,2077.59,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0480,Online_Shopping,DEV_02970,DESKTOP,Windows,Chrome,India,Delhi,Delhi,28.608716202499572,77.21208418431486,India,Delhi,Delhi,0,NONE,NONE
TXN_014861,CUST_00878,CARD_00071,ACC_00071,2026-01-05 11:15:00,2026-01-05 11:15:05,1496.22,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0260,Entertainment,DEV_01488,TABLET,Windows,Safari,India,Tamil Nadu,Chennai,13.077211270428034,80.26243575396133,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_014150,CUST_01889,CARD_03011,ACC_03011,2026-01-05 11:16:00,2026-01-05 11:16:02,775.64,INR,ATM,MOBILE,0,0,0,0,MERCH_0936,Gaming,DEV_02173,DESKTOP,Windows,Safari,India,West Bengal,Kolkata,22.592496974033764,88.35803480939248,India,West Bengal,Kolkata,0,NONE,NONE
TXN_006186,CUST_01327,CARD_02725,ACC_02725,2026-01-05 11:17:00,2026-01-05 11:17:06,4336.16,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0835,Travel,DEV_01223,DESKTOP,iOS,Chrome,India,Maharashtra,Pune,18.503960590468374,73.85982280124958,India,Maharashtra,Pune,0,NONE,NONE
TXN_006365,CUST_01714,CARD_03520,ACC_03520,2026-01-05 11:18:00,2026-01-05 11:18:00,787.52,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0279,Entertainment,DEV_02788,DESKTOP,iOS,Edge,India,Maharashtra,Pune,18.53093218239624,73.8747743249113,India,Maharashtra,Pune,0,NONE,NONE
TXN_002525,CUST_01349,CARD_03511,ACC_03511,2026-01-05 11:39:00,2026-01-05 11:39:01,1213.16,INR,PURCHASE,POS,1,0,0,0,MERCH_0557,Fuel,DEV_01287,MOBILE,Android,Chrome,India,Gujarat,Ahmedabad,23.029435411888723,72.58765782831247,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_000827,CUST_01888,CARD_00895,ACC_00895,2026-01-05 11:51:00,2026-01-05 11:51:02,50.0,INR,PURCHASE,POS,1,0,0,0,MERCH_0495,Clothing,DEV_00541,MOBILE,Windows,Firefox,India,Delhi,Delhi,28.629042045087385,77.21052927518349,India,Delhi,Delhi,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_012777,CUST_01538,CARD_04735,ACC_04735,2026-01-05 12:05:00,2026-01-05 12:05:06,2124.21,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0614,Utilities,DEV_00922,MOBILE,iOS,Firefox,India,Maharashtra,Mumbai,19.067623093638865,72.88665128182915,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_001063,CUST_00054,CARD_01053,ACC_01053,2026-01-05 13:16:00,2026-01-05 13:16:02,554.46,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0252,Online_Shopping,DEV_02768,DESKTOP,Android,Chrome,India,Maharashtra,Pune,18.511746225997456,73.85108783038488,India,Maharashtra,Pune,0,NONE,NONE
TXN_001774,CUST_01257,CARD_02943,ACC_02943,2026-01-05 13:43:00,2026-01-05 13:43:02,1723.88,INR,PURCHASE,POS,1,0,0,0,MERCH_0630,Fuel,DEV_00037,TABLET,iOS,Chrome,India,Maharashtra,Pune,18.501457246397774,73.85890957820953,India,Maharashtra,Pune,0,NONE,NONE
TXN_009561,CUST_00086,CARD_04509,ACC_04509,2026-01-05 14:28:00,2026-01-05 14:28:08,1086.9,INR,PURCHASE,POS,1,0,0,0,MERCH_0717,Grocery,DEV_01874,DESKTOP,Android,Safari,India,Gujarat,Surat,21.171002069426585,72.82560842529114,India,Gujarat,Surat,0,NONE,NONE
TXN_011059,CUST_00060,CARD_03776,ACC_03776,2026-01-05 14:57:00,2026-01-05 14:57:00,2211.19,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1016,Online_Shopping,DEV_00121,TABLET,Windows,Safari,India,West Bengal,Kolkata,22.577776855828745,88.39651787878762,India,West Bengal,Kolkata,0,NONE,NONE
TXN_010202,CUST_02143,CARD_00461,ACC_00461,2026-01-05 15:34:00,2026-01-05 15:34:04,11104.12,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0702,Entertainment,DEV_01789,MOBILE,Windows,Chrome,India,Gujarat,Ahmedabad,23.038606608870563,72.5630632997551,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_010345,CUST_00868,CARD_00587,ACC_00587,2026-01-05 16:00:00,2026-01-05 16:00:03,501.29,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0685,Grocery,DEV_00437,MOBILE,Windows,Chrome,India,Gujarat,Surat,21.13742784700822,72.82965900947167,India,Gujarat,Surat,0,NONE,NONE
TXN_009951,CUST_00784,CARD_00316,ACC_00316,2026-01-05 16:08:00,2026-01-05 16:08:06,885.83,INR,PURCHASE,POS,1,0,0,0,MERCH_0345,Healthcare,DEV_01851,MOBILE,macOS,Chrome,India,Tamil Nadu,Chennai,13.112561656211607,80.27660752314102,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_011282,CUST_01362,CARD_04891,ACC_04891,2026-01-05 16:26:00,2026-01-05 16:26:08,3288.61,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1145,Food,DEV_01233,DESKTOP,iOS,Safari,India,Telangana,Hyderabad,17.402999883927492,78.4801761363911,India,Telangana,Hyderabad,0,NONE,NONE
TXN_003178,CUST_01857,CARD_04895,ACC_04895,2026-01-05 17:37:00,2026-01-05 17:37:08,3154.03,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1031,Fuel,DEV_00534,MOBILE,Android,Edge,India,Tamil Nadu,Chennai,13.09736407155307,80.26146843643778,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_003751,CUST_00625,CARD_00312,ACC_00312,2026-01-05 17:57:00,2026-01-05 17:57:02,4038.66,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0332,Electronics,DEV_01426,MOBILE,Android,Chrome,India,West Bengal,Kolkata,22.57261612939074,88.33733668380648,India,West Bengal,Kolkata,0,NONE,NONE
TXN_002187,CUST_01913,CARD_01312,ACC_01312,2026-01-05 18:23:00,2026-01-05 18:23:08,942.23,INR,PURCHASE,POS,1,0,0,0,MERCH_0492,Healthcare,DEV_03417,DESKTOP,Android,Safari,India,Delhi,Delhi,28.609815135862892,77.21828536778754,India,Delhi,Delhi,0,NONE,NONE
TXN_004401,CUST_01802,CARD_04567,ACC_04567,2026-01-05 18:34:00,2026-01-05 18:34:07,3913.27,INR,PURCHASE,POS,1,0,0,0,MERCH_0686,Hospitality,DEV_02838,MOBILE,Android,Chrome,India,Gujarat,Surat,21.162520852928992,72.82948801622736,India,Gujarat,Surat,0,NONE,NONE
TXN_004445,CUST_00861,CARD_01684,ACC_01684,2026-01-05 18:35:00,2026-01-05 18:35:05,1050.72,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_1034,Online_Shopping,DEV_01156,DESKTOP,macOS,Chrome,India,Maharashtra,Pune,18.527323017457924,73.85479632287525,India,Maharashtra,Pune,0,NONE,NONE
TXN_007834,CUST_01028,CARD_00710,ACC_00710,2026-01-05 20:05:00,2026-01-05 20:05:01,1466.91,INR,PURCHASE,WEB,1,0,0,0,MERCH_0574,Clothing,DEV_01692,DESKTOP,Windows,Chrome,India,West Bengal,Kolkata,22.58110118602241,88.35746159327287,India,West Bengal,Kolkata,0,NONE,NONE
TXN_006723,CUST_00886,CARD_04910,ACC_04910,2026-01-05 20:07:00,2026-01-05 20:07:04,1186.51,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0425,Clothing,DEV_02627,MOBILE,iOS,Chrome,India,Tamil Nadu,Chennai,13.081454213146266,80.29347762710358,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_012127,CUST_00261,CARD_01993,ACC_01993,2026-01-05 20:08:00,2026-01-05 20:08:02,1305.51,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0929,Clothing,DEV_00416,MOBILE,Windows,Firefox,India,West Bengal,Kolkata,22.579751138113203,88.35149813760664,India,West Bengal,Kolkata,0,NONE,NONE
TXN_003403,CUST_00255,CARD_00598,ACC_00598,2026-01-05 20:17:00,2026-01-05 20:17:01,1284.67,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_1181,Entertainment,DEV_01991,MOBILE,Windows,Safari,India,Gujarat,Ahmedabad,23.038958385996796,72.56282518166014,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_008591,CUST_00304,CARD_03939,ACC_03939,2026-01-05 20:33:00,2026-01-05 20:33:02,2961.75,INR,ATM,POS,0,0,0,0,MERCH_0924,Electronics,DEV_03266,DESKTOP,Android,Chrome,India,Telangana,Hyderabad,17.39186223287965,78.48175092747617,India,Telangana,Hyderabad,0,NONE,NONE
TXN_010978,CUST_00352,CARD_01616,ACC_01616,2026-01-05 20:53:00,2026-01-05 20:53:00,3347.33,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0750,Fuel,DEV_01197,MOBILE,Windows,Firefox,India,Gujarat,Surat,21.20500831093963,72.81428062937685,India,Gujarat,Surat,0,NONE,NONE
TXN_013476,CUST_01866,CARD_04411,ACC_04411,2026-01-05 20:57:00,2026-01-05 20:57:01,819.7,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0100,Online_Shopping,DEV_00631,MOBILE,Windows,Chrome,India,Telangana,Hyderabad,17.371176736133133,78.47841773684077,India,Telangana,Hyderabad,0,NONE,NONE
TXN_006581,CUST_02482,CARD_00671,ACC_00671,2026-01-05 21:04:00,2026-01-05 21:04:01,1265.06,INR,PURCHASE,WEB,1,0,0,0,MERCH_1100,Electronics,DEV_02116,MOBILE,Android,Firefox,India,Karnataka,Bengaluru,12.96219093975398,77.61426987102878,India,Karnataka,Bengaluru,1,MERCHANT,UNUSUAL_MERCHANT
TXN_005722,CUST_01324,CARD_00523,ACC_00523,2026-01-05 21:52:00,2026-01-05 21:52:02,940.05,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0437,Hospitality,DEV_00843,MOBILE,macOS,Firefox,India,Tamil Nadu,Chennai,13.075278421924262,80.24980946195306,India,Tamil Nadu,Chennai,0,NONE,NONE
TXN_013265,CUST_01224,CARD_00591,ACC_00591,2026-01-05 21:56:00,2026-01-05 21:56:07,974.42,INR,PURCHASE,POS,1,0,0,0,MERCH_0064,Healthcare,DEV_00619,DESKTOP,Android,Chrome,India,Telangana,Hyderabad,17.38886274010917,78.47641272749937,India,Telangana,Hyderabad,0,NONE,NONE
TXN_000353,CUST_00593,CARD_02004,ACC_02004,2026-01-05 21:56:00,2026-01-05 21:56:07,9633.06,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0858,Grocery,DEV_02401,MOBILE,Android,Chrome,India,Maharashtra,Mumbai,19.08135900295299,72.87667557279065,India,Maharashtra,Mumbai,0,NONE,NONE
TXN_005008,CUST_02105,CARD_02515,ACC_02515,2026-01-05 21:59:00,2026-01-05 21:59:07,2403.79,INR,ATM,WEB,0,0,0,0,MERCH_0147,Food,DEV_00947,DESKTOP,Windows,Chrome,India,Gujarat,Surat,21.160516951694365,72.81337546571298,India,Gujarat,Surat,0,NONE,NONE
TXN_002593,CUST_00720,CARD_03893,ACC_03893,2026-01-05 22:51:00,2026-01-05 22:51:05,2157.62,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0345,Online_Shopping,DEV_01775,DESKTOP,Windows,Safari,India,Maharashtra,Pune,18.513224130811132,73.86348006433043,India,Maharashtra,Pune,0,NONE,NONE
TXN_007989,CUST_00131,CARD_02752,ACC_02752,2026-01-05 23:04:00,2026-01-05 23:04:00,1525.1,INR,PURCHASE,MOBILE,1,0,1,0,MERCH_0955,Food,DEV_00211,TABLET,Android,Chrome,India,Rajasthan,Jaipur,26.899205039117987,75.8005488181545,India,Rajasthan,Jaipur,0,NONE,NONE
TXN_003936,CUST_00460,CARD_03331,ACC_03331,2026-01-05 23:04:00,2026-01-05 23:04:08,1623.22,INR,PURCHASE,POS,1,1,0,0,MERCH_0548,Hospitality,DEV_00688,MOBILE,Windows,Chrome,India,Delhi,Delhi,28.61493539891825,77.20109505085031,India,Delhi,Delhi,1,MERCHANT,UNUSUAL_MERCHANT
TXN_012850,CUST_00404,CARD_00624,ACC_00624,2026-01-05 23:17:00,2026-01-05 23:17:06,3437.05,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0028,Electronics,DEV_03122,DESKTOP,Android,Safari,India,Gujarat,Surat,21.15080780093792,72.83912124430736,India,Gujarat,Surat,0,NONE,NONE
TXN_005975,CUST_01249,CARD_01892,ACC_01892,2026-01-05 23:17:00,2026-01-05 23:17:08,1112.37,INR,PURCHASE,POS,1,0,0,0,MERCH_0816,Healthcare,DEV_03293,MOBILE,Android,Chrome,India,West Bengal,Kolkata,22.585368819657457,88.36608495358831,India,West Bengal,Kolkata,0,NONE,NONE
TXN_000330,CUST_01982,CARD_02991,ACC_02991,2026-01-06 00:34:00,2026-01-06 00:34:03,129545.26,INR,PURCHASE,POS,1,0,0,0,MERCH_0586,Entertainment,DEV_01790,MOBILE,Android,Chrome,India,Rajasthan,Jaipur,26.921548200707857,75.7867011030494,India,Rajasthan,Jaipur,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_000840,CUST_00540,CARD_03272,ACC_03272,2026-01-06 00:55:00,2026-01-06 00:55:05,2512.63,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1188,Online_Shopping,DEV_02285,MOBILE,macOS,Safari,India,Gujarat,Ahmedabad,23.013383918722138,72.56751187187052,India,Gujarat,Ahmedabad,0,NONE,NONE
TXN_009963,CUST_00352,CARD_01616,ACC_01616,2026-01-06 01:44:00,2026-01-06 01:44:02,7141.6,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0821,Food,DEV_01590,MOBILE,Android,Safari,India,Maharashtra,Pune,18.52275468283112,73.88231746080497,India,Maharashtra,Pune,0,NONE,NONE
TXN_002340,CUST_01818,CARD_03741,ACC_03741,2026-01-06 02:53:00,2026-01-06 02:53:07,1143.92,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0384,Travel,DEV_03440,MOBILE,iOS,Safari,India,Telangana,Hyderabad,17.38980101843374,78.48640887803072,India,Telangana,Hyderabad,0,NONE,NONE
TXN_014425,CUST_00255,CARD_00598,ACC_00598,2026-01-06 03:34:00,2026-01-06 03:34:03,1372.05,INR,PURCHASE,POS,1,0,0,0,MERCH_0143,Online_Shopping,DEV_00000,MOBILE,Android,Chrome,India,Gujarat,Surat,21.19183923063081,72.82881634293638,India,Gujarat,Surat,1,NETWORK,SHARED_DEVICE
