transaction_id,is_fraud,fraud_category,fraud_subcategory
TXN_014694,0,NONE,NONE
TXN_005736,0,NONE,NONE
TXN_001852,0,NONE,NONE
TXN_014120,0,NONE,NONE
TXN_002464,0,NONE,NONE
TXN_010366,0,NONE,NONE
TXN_007782,0,NONE,NONE
TXN_014841,0,NONE,NONE
TXN_012202,0,NONE,NONE
TXN_004878,0,NONE,NONE
TXN_002338,0,NONE,NONE
TXN_007696,1,NETWORK,SHARED_DEVICE
TXN_003544,0,NONE,NONE
TXN_013624,0,NONE,NONE
TXN_010892,0,NONE,NONE
TXN_004743,1,VELOCITY,RAPID_TRANSACTIONS
TXN_014032,0,NONE,NONE
TXN_006243,0,NONE,NONE
TXN_006203,0,NONE,NONE
TXN_009242,0,NONE,NONE
TXN_004350,0,NONE,NONE
TXN_002780,0,NONE,NONE
TXN_001676,0,NONE,NONE
TXN_009843,0,NONE,NONE
TXN_007285,0,NONE,NONE
TXN_008885,0,NONE,NONE
TXN_012284,0,NONE,NONE
TXN_013368,0,NONE,NONE
TXN_005149,0,NONE,NONE
TXN_001512,0,NONE,NONE
TXN_007382,0,NONE,NONE
TXN_014940,0,NONE,NONE
TXN_010065,1,MERCHANT,UNUSUAL_MERCHANT
TXN_004300,1,DEVICE,NEW_DEVICE
TXN_013090,0,NONE,NONE
TXN_002753,0,NONE,NONE
TXN_010814,0,NONE,NONE
TXN_009441,0,NONE,NONE
TXN_005232,0,NONE,NONE
TXN_010014,0,NONE,NONE
TXN_009313,1,VELOCITY,RAPID_TRANSACTIONS
TXN_009178,0,NONE,NONE
TXN_003321,0,NONE,NONE
TXN_002380,0,NONE,NONE
TXN_001295,0,NONE,NONE
TXN_009070,0,NONE,NONE
TXN_005628,0,NONE,NONE
TXN_014202,0,NONE,NONE
TXN_014283,0,NONE,NONE
TXN_006988,0,NONE,NONE
TXN_009393,0,NONE,NONE
TXN_003766,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_009347,0,NONE,NONE
TXN_008205,1,MERCHANT,UNUSUAL_MERCHANT
TXN_014270,0,NONE,NONE
TXN_008189,0,NONE,NONE
TXN_005360,0,NONE,NONE
TXN_010079,0,NONE,NONE
TXN_005324,0,NONE,NONE
TXN_012831,0,NONE,NONE
TXN_008572,0,NONE,NONE
TXN_009016,0,NONE,NONE
TXN_000843,0,NONE,NONE
TXN_014470,0,NONE,NONE
TXN_011710,0,NONE,NONE
TXN_012764,0,NONE,NONE
TXN_003401,0,NONE,NONE
TXN_008781,0,NONE,NONE
TXN_003436,0,NONE,NONE
TXN_001920,0,NONE,NONE
TXN_013104,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_005525,0,NONE,NONE
TXN_014922,0,NONE,NONE
TXN_000850,0,NONE,NONE
TXN_011246,0,NONE,NONE
TXN_009630,0,NONE,NONE
TXN_012110,0,NONE,NONE
TXN_011631,1,NETWORK,SHARED_DEVICE
TXN_004192,0,NONE,NONE
TXN_003448,0,NONE,NONE
TXN_002592,0,NONE,NONE
TXN_007588,0,NONE,NONE
TXN_007488,0,NONE,NONE
TXN_002871,0,NONE,NONE
TXN_010598,0,NONE,NONE
TXN_007348,0,NONE,NONE
TXN_003471,0,NONE,NONE
TXN_010965,0,NONE,NONE
TXN_003439,0,NONE,NONE
TXN_014349,0,NONE,NONE
TXN_001532,0,NONE,NONE
TXN_007050,0,NONE,NONE
TXN_008773,0,NONE,NONE
TXN_000263,0,NONE,NONE
TXN_003640,1,MERCHANT,UNUSUAL_MERCHANT
TXN_014136,0,NONE,NONE
TXN_004207,0,NONE,NONE
TXN_006256,0,NONE,NONE
TXN_007269,0,NONE,NONE
TXN_006638,0,NONE,NONE
TXN_000612,0,NONE,NONE
TXN_013497,0,NONE,NONE
TXN_007250,0,NONE,NONE
TXN_008291,1,MERCHANT,UNUSUAL_MERCHANT
TXN_014746,0,NONE,NONE
TXN_008041,0,NONE,NONE
TXN_008462,0,NONE,NONE
TXN_005711,0,NONE,NONE
TXN_001758,1,DEVICE,NEW_DEVICE
TXN_011005,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_013347,0,NONE,NONE
TXN_013332,0,NONE,NONE
TXN_011901,0,NONE,NONE
TXN_004917,0,NONE,NONE
TXN_013232,0,NONE,NONE
TXN_008916,0,NONE,NONE
TXN_003843,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_008015,0,NONE,NONE
TXN_009861,0,NONE,NONE
TXN_003336,0,NONE,NONE
TXN_014149,0,NONE,NONE
TXN_014114,1,NETWORK,SHARED_DEVICE
TXN_001960,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_008316,0,NONE,NONE
TXN_010923,0,NONE,NONE
TXN_000999,0,NONE,NONE
TXN_003353,0,NONE,NONE
TXN_013084,0,NONE,NONE
TXN_013771,0,NONE,NONE
TXN_002735,0,NONE,NONE
TXN_000885,0,NONE,NONE
TXN_014704,0,NONE,NONE
TXN_013700,0,NONE,NONE
TXN_001516,0,NONE,NONE
TXN_001275,0,NONE,NONE
TXN_006727,0,NONE,NONE
TXN_004646,0,NONE,NONE
TXN_012815,0,NONE,NONE
TXN_013212,0,NONE,NONE
TXN_012199,0,NONE,NONE
TXN_006385,0,NONE,NONE
TXN_010333,0,NONE,NONE
TXN_003521,0,NONE,NONE
TXN_008976,0,NONE,NONE
TXN_002601,0,NONE,NONE
TXN_010981,0,NONE,NONE
TXN_007453,0,NONE,NONE
TXN_011886,0,NONE,NONE
TXN_012584,0,NONE,NONE
TXN_011919,0,NONE,NONE
TXN_005397,1,VELOCITY,RAPID_TRANSACTIONS
TXN_005892,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_008225,0,NONE,NONE
TXN_002124,0,NONE,NONE
TXN_008713,0,NONE,NONE
TXN_011884,0,NONE,NONE
TXN_001293,0,NONE,NONE
TXN_006939,0,NONE,NONE
TXN_005082,0,NONE,NONE
TXN_001376,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_009818,0,NONE,NONE
TXN_004293,0,NONE,NONE
TXN_003050,0,NONE,NONE
TXN_004213,0,NONE,NONE
TXN_008005,1,MERCHANT,UNUSUAL_MERCHANT
TXN_008755,0,NONE,NONE
TXN_010605,0,NONE,NONE
TXN_009118,0,NONE,NONE
TXN_013446,1,NETWORK,SHARED_DEVICE
TXN_007634,0,NONE,NONE
TXN_014530,0,NONE,NONE
TXN_013486,0,NONE,NONE
TXN_012471,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_012080,0,NONE,NONE
TXN_014703,0,NONE,NONE
TXN_003574,0,NONE,NONE
TXN_005785,0,NONE,NONE
TXN_010192,0,NONE,NONE
TXN_001593,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_008620,0,NONE,NONE
TXN_013178,0,NONE,NONE
TXN_007118,0,NONE,NONE
TXN_013929,0,NONE,NONE
TXN_000341,0,NONE,NONE
TXN_014140,0,NONE,NONE
TXN_000554,0,NONE,NONE
TXN_003703,0,NONE,NONE
TXN_014439,0,NONE,NONE
TXN_009432,0,NONE,NONE
TXN_009644,0,NONE,NONE
TXN_004168,0,NONE,NONE
TXN_009985,0,NONE,NONE
TXN_012782,0,NONE,NONE
TXN_000683,0,NONE,NONE
TXN_002357,0,NONE,NONE
TXN_003633,1,MERCHANT,UNUSUAL_MERCHANT
TXN_004138,1,DEVICE,NEW_DEVICE
TXN_009020,0,NONE,NONE
TXN_000593,0,NONE,NONE
TXN_003596,0,NONE,NONE
TXN_005912,0,NONE,NONE
TXN_011815,0,NONE,NONE
TXN_000970,0,NONE,NONE
TXN_013083,0,NONE,NONE
TXN_002923,0,NONE,NONE
TXN_009395,0,NONE,NONE
TXN_001178,0,NONE,NONE
TXN_010096,0,NONE,NONE
TXN_010532,0,NONE,NONE
TXN_004698,0,NONE,NONE
TXN_012130,0,NONE,NONE
TXN_001180,0,NONE,NONE
TXN_007506,0,NONE,NONE
TXN_012587,0,NONE,NONE
TXN_000094,0,NONE,NONE
TXN_007474,0,NONE,NONE
TXN_013657,0,NONE,NONE
TXN_004451,0,NONE,NONE
TXN_000464,0,NONE,NONE
TXN_012844,0,NONE,NONE
TXN_001871,0,NONE,NONE
TXN_010874,0,NONE,NONE
TXN_007530,0,NONE,NONE
TXN_005119,0,NONE,NONE
TXN_013345,0,NONE,NONE
TXN_009166,0,NONE,NONE
TXN_006540,0,NONE,NONE
TXN_012883,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_000296,0,NONE,NONE
TXN_008669,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_002632,0,NONE,NONE
TXN_013790,1,DEVICE,NEW_DEVICE
TXN_003522,0,NONE,NONE
TXN_002131,0,NONE,NONE
TXN_000859,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_001974,0,NONE,NONE
TXN_012177,0,NONE,NONE
TXN_006065,1,MERCHANT,UNUSUAL_MERCHANT
TXN_004069,1,VELOCITY,RAPID_TRANSACTIONS
TXN_000188,0,NONE,NONE
TXN_000121,0,NONE,NONE
TXN_001883,0,NONE,NONE
TXN_012705,0,NONE,NONE
TXN_007828,0,NONE,NONE
TXN_004690,0,NONE,NONE
TXN_002882,0,NONE,NONE
TXN_014216,0,NONE,NONE
TXN_011070,0,NONE,NONE
TXN_005557,0,NONE,NONE
TXN_009082,0,NONE,NONE
TXN_005806,1,DEVICE,NEW_DEVICE
TXN_010463,0,NONE,NONE
TXN_014710,0,NONE,NONE
TXN_006574,0,NONE,NONE
TXN_000717,0,NONE,NONE
TXN_004235,0,NONE,NONE
TXN_009214,0,NONE,NONE
TXN_002166,0,NONE,NONE
TXN_001903,0,NONE,NONE
TXN_011565,0,NONE,NONE
TXN_006160,0,NONE,NONE
TXN_008792,0,NONE,NONE
TXN_003045,0,NONE,NONE
TXN_011302,0,NONE,NONE
TXN_008351,0,NONE,NONE
TXN_010368,0,NONE,NONE
TXN_000135,0,NONE,NONE
TXN_013061,0,NONE,NONE
TXN_007420,0,NONE,NONE
TXN_008274,0,NONE,NONE
TXN_004431,0,NONE,NONE
TXN_011575,0,NONE,NONE
TXN_010729,0,NONE,NONE
TXN_011252,0,NONE,NONE
TXN_013642,0,NONE,NONE
TXN_011890,0,NONE,NONE
TXN_003829,0,NONE,NONE
TXN_004519,0,NONE,NONE
TXN_011229,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_006223,0,NONE,NONE
TXN_008126,0,NONE,NONE
TXN_004721,0,NONE,NONE
TXN_006936,0,NONE,NONE
TXN_011822,0,NONE,NONE
TXN_008193,0,NONE,NONE
TXN_002260,0,NONE,NONE
TXN_005549,0,NONE,NONE
TXN_012489,0,NONE,NONE
TXN_000681,0,NONE,NONE
TXN_010768,0,NONE,NONE
TXN_007358,0,NONE,NONE
TXN_012641,0,NONE,NONE
TXN_010894,0,NONE,NONE
TXN_001792,0,NONE,NONE
TXN_003546,0,NONE,NONE
TXN_005122,0,NONE,NONE
TXN_003418,0,NONE,NONE
TXN_011860,0,NONE,NONE
TXN_007296,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_006299,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_008595,0,NONE,NONE
TXN_004544,1,VELOCITY,RAPID_TRANSACTIONS
TXN_002363,0,NONE,NONE
TXN_009592,0,NONE,NONE
TXN_004059,0,NONE,NONE
TXN_004580,0,NONE,NONE
TXN_000057,0,NONE,NONE
TXN_001404,0,NONE,NONE
TXN_011233,1,VELOCITY,RAPID_TRANSACTIONS
TXN_012541,0,NONE,NONE
TXN_002692,0,NONE,NONE
TXN_010091,0,NONE,NONE
TXN_003572,0,NONE,NONE
TXN_003387,0,NONE,NONE
TXN_005179,0,NONE,NONE
TXN_007284,0,NONE,NONE
TXN_007463,0,NONE,NONE
TXN_004479,0,NONE,NONE
TXN_010980,0,NONE,NONE
TXN_014919,0,NONE,NONE
TXN_006320,1,DEVICE,NEW_DEVICE
TXN_000735,0,NONE,NONE
TXN_001279,0,NONE,NONE
TXN_008682,0,NONE,NONE
TXN_003021,0,NONE,NONE
TXN_007218,0,NONE,NONE
TXN_000267,0,NONE,NONE
TXN_003255,1,VELOCITY,RAPID_TRANSACTIONS
TXN_008629,0,NONE,NONE
TXN_013639,0,NONE,NONE
TXN_009490,0,NONE,NONE
TXN_011668,0,NONE,NONE
TXN_013872,0,NONE,NONE
TXN_005907,0,NONE,NONE
TXN_013116,0,NONE,NONE
TXN_003689,0,NONE,NONE
TXN_006844,0,NONE,NONE
TXN_012029,0,NONE,NONE
TXN_013625,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_012179,0,NONE,NONE
TXN_003560,0,NONE,NONE
TXN_013932,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_012475,0,NONE,NONE
TXN_003831,0,NONE,NONE
TXN_006185,0,NONE,NONE
TXN_008778,0,NONE,NONE
TXN_009292,1,NETWORK,SHARED_DEVICE
TXN_014572,0,NONE,NONE
TXN_001552,1,NETWORK,SHARED_DEVICE
TXN_009328,0,NONE,NONE
TXN_011426,0,NONE,NONE
TXN_006707,1,SEQUENTIAL,MICRO_TO_LARGE_ESCALATION
TXN_004855,0,NONE,NONE
TXN_004718,0,NONE,NONE
TXN_001462,0,NONE,NONE
TXN_006788,0,NONE,NONE
TXN_009209,0,NONE,NONE
TXN_011706,0,NONE,NONE
TXN_008264,0,NONE,NONE
TXN_003304,1,NETWORK,SHARED_DEVICE
TXN_006152,0,NONE,NONE
TXN_003541,0,NONE,NONE
TXN_010438,0,NONE,NONE
TXN_009320,0,NONE,NONE
TXN_000026,0,NONE,NONE
TXN_004129,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_007526,0,NONE,NONE
TXN_007170,0,NONE,NONE
TXN_007109,0,NONE,NONE
TXN_002572,0,NONE,NONE
TXN_004153,0,NONE,NONE
TXN_005992,0,NONE,NONE
TXN_006311,0,NONE,NONE
TXN_013749,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_001502,0,NONE,NONE
TXN_001899,0,NONE,NONE
TXN_004756,0,NONE,NONE
TXN_012099,1,VELOCITY,RAPID_TRANSACTIONS
TXN_008685,0,NONE,NONE
TXN_000005,0,NONE,NONE
TXN_004005,0,NONE,NONE
TXN_007078,0,NONE,NONE
TXN_002982,0,NONE,NONE
TXN_000061,0,NONE,NONE
TXN_009045,0,NONE,NONE
TXN_000687,0,NONE,NONE
TXN_010925,0,NONE,NONE
TXN_014387,0,NONE,NONE
TXN_010998,0,NONE,NONE
TXN_014302,0,NONE,NONE
TXN_005032,1,MERCHANT,UNUSUAL_MERCHANT
TXN_001465,0,NONE,NONE
TXN_001617,0,NONE,NONE
TXN_011106,0,NONE,NONE
TXN_013707,0,NONE,NONE
TXN_004742,1,MERCHANT,UNUSUAL_MERCHANT
TXN_014656,0,NONE,NONE
TXN_009158,0,NONE,NONE
TXN_011319,0,NONE,NONE
TXN_013961,1,VELOCITY,RAPID_TRANSACTIONS
TXN_009286,0,NONE,NONE
TXN_011152,0,NONE,NONE
TXN_014183,0,NONE,NONE
TXN_010855,0,NONE,NONE
TXN_001311,0,NONE,NONE
TXN_006807,0,NONE,NONE
TXN_003221,0,NONE,NONE
TXN_010945,0,NONE,NONE
TXN_003477,0,NONE,NONE
TXN_003851,0,NONE,NONE
TXN_004094,0,NONE,NONE
TXN_005567,0,NONE,NONE
TXN_011797,0,NONE,NONE
TXN_002300,1,MERCHANT,UNUSUAL_MERCHANT
TXN_011269,0,NONE,NONE
TXN_009539,0,NONE,NONE
TXN_002739,0,NONE,NONE
TXN_008968,0,NONE,NONE
TXN_010588,0,NONE,NONE
TXN_000917,0,NONE,NONE
TXN_000599,0,NONE,NONE
TXN_003548,0,NONE,NONE
TXN_003860,0,NONE,NONE
TXN_008944,0,NONE,NONE
TXN_011893,0,NONE,NONE
TXN_001733,0,NONE,NONE
TXN_003402,0,NONE,NONE
TXN_000164,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_006399,0,NONE,NONE
TXN_009380,0,NONE,NONE
TXN_006076,0,NONE,NONE
TXN_010917,0,NONE,NONE
TXN_003462,0,NONE,NONE
TXN_009977,0,NONE,NONE
TXN_014422,1,NETWORK,SHARED_DEVICE
TXN_003569,0,NONE,NONE
TXN_010937,0,NONE,NONE
TXN_009274,0,NONE,NONE
TXN_009616,0,NONE,NONE
TXN_005461,0,NONE,NONE
TXN_011236,0,NONE,NONE
TXN_000002,0,NONE,NONE
TXN_007349,0,NONE,NONE
TXN_013064,0,NONE,NONE
TXN_002096,0,NONE,NONE
TXN_007867,0,NONE,NONE
TXN_009955,0,NONE,NONE
TXN_014917,0,NONE,NONE
TXN_007183,0,NONE,NONE
TXN_006052,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_006906,0,NONE,NONE
TXN_010656,0,NONE,NONE
TXN_010574,0,NONE,NONE
TXN_004987,0,NONE,NONE
TXN_013210,0,NONE,NONE
TXN_014825,0,NONE,NONE
TXN_011929,0,NONE,NONE
TXN_001575,0,NONE,NONE
TXN_006644,0,NONE,NONE
TXN_014345,0,NONE,NONE
TXN_013136,0,NONE,NONE
TXN_014304,0,NONE,NONE
TXN_007815,0,NONE,NONE
TXN_013076,0,NONE,NONE
TXN_004609,0,NONE,NONE
TXN_013165,0,NONE,NONE
TXN_007310,0,NONE,NONE
TXN_009466,0,NONE,NONE
TXN_009928,0,NONE,NONE
TXN_002575,0,NONE,NONE
TXN_009496,0,NONE,NONE
TXN_003802,0,NONE,NONE
TXN_005204,0,NONE,NONE
TXN_004114,0,NONE,NONE
TXN_007036,0,NONE,NONE
TXN_007791,0,NONE,NONE
TXN_009007,0,NONE,NONE
TXN_007681,0,NONE,NONE
TXN_011771,0,NONE,NONE
TXN_010928,0,NONE,NONE
TXN_004408,0,NONE,NONE
TXN_012793,0,NONE,NONE
TXN_010141,0,NONE,NONE
TXN_007139,0,NONE,NONE
TXN_014056,0,NONE,NONE
TXN_002328,0,NONE,NONE
TXN_004423,0,NONE,NONE
TXN_000161,0,NONE,NONE
TXN_001587,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_010834,0,NONE,NONE
TXN_004355,0,NONE,NONE
TXN_006436,0,NONE,NONE
TXN_007309,0,NONE,NONE
TXN_004156,0,NONE,NONE
TXN_001494,0,NONE,NONE
TXN_009188,1,VELOCITY,RAPID_TRANSACTIONS
TXN_007594,0,NONE,NONE
TXN_008866,0,NONE,NONE
TXN_009080,1,VELOCITY,RAPID_TRANSACTIONS
TXN_007185,1,VELOCITY,RAPID_TRANSACTIONS
TXN_000797,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_004592,0,NONE,NONE
TXN_012632,0,NONE,NONE
TXN_000693,0,NONE,NONE
TXN_008495,0,NONE,NONE
TXN_007788,0,NONE,NONE
TXN_007780,0,NONE,NONE
TXN_012378,1,MERCHANT,UNUSUAL_MERCHANT
TXN_000839,1,DEVICE,NEW_DEVICE
TXN_000497,0,NONE,NONE
TXN_004672,0,NONE,NONE
TXN_007802,0,NONE,NONE
TXN_003842,0,NONE,NONE
TXN_006411,0,NONE,NONE
TXN_007787,0,NONE,NONE
TXN_007846,0,NONE,NONE
TXN_012077,0,NONE,NONE
TXN_001888,0,NONE,NONE
TXN_009272,0,NONE,NONE
TXN_003037,0,NONE,NONE
TXN_001653,0,NONE,NONE
TXN_002512,1,SEQUENTIAL,MICRO_TO_LARGE_ESCALATION
TXN_009075,0,NONE,NONE
TXN_000347,0,NONE,NONE
TXN_004327,0,NONE,NONE
TXN_001980,0,NONE,NONE
TXN_004825,0,NONE,NONE
TXN_007851,0,NONE,NONE
TXN_014583,0,NONE,NONE
TXN_009494,0,NONE,NONE
TXN_007198,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_012601,0,NONE,NONE
TXN_013823,0,NONE,NONE
TXN_001010,0,NONE,NONE
TXN_013970,0,NONE,NONE
TXN_009974,0,NONE,NONE
TXN_004312,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_003535,0,NONE,NONE
TXN_011285,0,NONE,NONE
TXN_005563,0,NONE,NONE
TXN_002143,0,NONE,NONE
TXN_004705,0,NONE,NONE
TXN_000795,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_006113,0,NONE,NONE
TXN_013410,0,NONE,NONE
TXN_009309,0,NONE,NONE
TXN_007628,0,NONE,NONE
TXN_012410,0,NONE,NONE
TXN_004869,0,NONE,NONE
TXN_001925,0,NONE,NONE
TXN_003277,1,VELOCITY,RAPID_TRANSACTIONS
TXN_003459,0,NONE,NONE
TXN_004242,0,NONE,NONE
TXN_005041,0,NONE,NONE
TXN_000336,0,NONE,NONE
TXN_008843,0,NONE,NONE
TXN_013045,0,NONE,NONE
TXN_007978,0,NONE,NONE
TXN_013440,0,NONE,NONE
TXN_012762,0,NONE,NONE
TXN_008308,0,NONE,NONE
TXN_007188,0,NONE,NONE
TXN_014978,0,NONE,NONE
TXN_012350,0,NONE,NONE
TXN_005449,0,NONE,NONE
TXN_000507,0,NONE,NONE
TXN_001908,0,NONE,NONE
TXN_003620,0,NONE,NONE
TXN_003411,0,NONE,NONE
TXN_001159,0,NONE,NONE
TXN_010610,0,NONE,NONE
TXN_001668,0,NONE,NONE
TXN_005503,0,NONE,NONE
TXN_002605,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_013596,0,NONE,NONE
TXN_014106,0,NONE,NONE
TXN_013223,1,MERCHANT,UNUSUAL_MERCHANT
TXN_000392,0,NONE,NONE
TXN_005801,0,NONE,NONE
TXN_007383,0,NONE,NONE
TXN_004550,0,NONE,NONE
TXN_005352,0,NONE,NONE
TXN_009575,1,DEVICE,NEW_DEVICE
TXN_002220,0,NONE,NONE
TXN_012962,0,NONE,NONE
TXN_005466,0,NONE,NONE
TXN_013615,0,NONE,NONE
TXN_001426,0,NONE,NONE
TXN_002791,0,NONE,NONE
TXN_011133,0,NONE,NONE
TXN_007883,0,NONE,NONE
TXN_000010,0,NONE,NONE
TXN_001926,0,NONE,NONE
TXN_014856,0,NONE,NONE
TXN_004802,0,NONE,NONE
TXN_012156,0,NONE,NONE
TXN_000183,0,NONE,NONE
TXN_004786,0,NONE,NONE
TXN_006437,0,NONE,NONE
TXN_009140,0,NONE,NONE
TXN_010247,0,NONE,NONE
TXN_000321,0,NONE,NONE
TXN_000200,0,NONE,NONE
TXN_009105,0,NONE,NONE
TXN_000576,0,NONE,NONE
TXN_005484,0,NONE,NONE
TXN_000225,0,NONE,NONE
TXN_008551,0,NONE,NONE
TXN_014953,1,MERCHANT,UNUSUAL_MERCHANT
TXN_014119,0,NONE,NONE
TXN_005499,0,NONE,NONE
TXN_013414,0,NONE,NONE
TXN_011101,0,NONE,NONE
TXN_011121,0,NONE,NONE
TXN_006597,0,NONE,NONE
TXN_001265,0,NONE,NONE
TXN_012912,0,NONE,NONE
TXN_002822,0,NONE,NONE
TXN_010082,0,NONE,NONE
TXN_005596,0,NONE,NONE
TXN_007943,0,NONE,NONE
TXN_012742,0,NONE,NONE
TXN_005976,0,NONE,NONE
TXN_010251,0,NONE,NONE
TXN_007181,0,NONE,NONE
TXN_011809,0,NONE,NONE
TXN_012036,0,NONE,NONE
TXN_000052,0,NONE,NONE
TXN_012879,0,NONE,NONE
TXN_002073,0,NONE,NONE
TXN_009893,0,NONE,NONE
TXN_000046,0,NONE,NONE
TXN_004342,0,NONE,NONE
TXN_004055,0,NONE,NONE
TXN_014158,0,NONE,NONE
TXN_006037,0,NONE,NONE
TXN_014785,1,SEQUENTIAL,MICRO_TO_LARGE_ESCALATION
TXN_001636,1,MERCHANT,UNUSUAL_MERCHANT
TXN_001206,0,NONE,NONE
TXN_009134,0,NONE,NONE
TXN_006674,0,NONE,NONE
TXN_013461,0,NONE,NONE
TXN_002778,0,NONE,NONE
TXN_004804,0,NONE,NONE
TXN_010976,0,NONE,NONE
TXN_002247,1,NETWORK,SHARED_DEVICE
TXN_007946,0,NONE,NONE
TXN_002683,0,NONE,NONE
TXN_010640,0,NONE,NONE
TXN_002409,0,NONE,NONE
TXN_009352,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_004709,0,NONE,NONE
TXN_012770,0,NONE,NONE
TXN_006742,0,NONE,NONE
TXN_007357,0,NONE,NONE
TXN_001950,0,NONE,NONE
TXN_010538,0,NONE,NONE
TXN_011298,0,NONE,NONE
TXN_006754,0,NONE,NONE
TXN_008896,0,NONE,NONE
TXN_009797,0,NONE,NONE
TXN_010047,1,NETWORK,SHARED_DEVICE
TXN_008810,0,NONE,NONE
TXN_009973,0,NONE,NONE
TXN_004501,0,NONE,NONE
TXN_007157,0,NONE,NONE
TXN_007079,0,NONE,NONE
TXN_014257,0,NONE,NONE
TXN_009651,0,NONE,NONE
TXN_008814,0,NONE,NONE
TXN_004535,0,NONE,NONE
TXN_000754,0,NONE,NONE
TXN_014965,0,NONE,NONE
TXN_001947,0,NONE,NONE
TXN_001918,0,NONE,NONE
TXN_006672,0,NONE,NONE
TXN_011194,0,NONE,NONE
TXN_006557,0,NONE,NONE
TXN_006201,0,NONE,NONE
TXN_006259,0,NONE,NONE
TXN_001107,0,NONE,NONE
TXN_007855,0,NONE,NONE
TXN_008691,1,GEOGRAPHIC,IMPOSSIBLE_TRAVEL
TXN_003433,0,NONE,NONE
TXN_014006,0,NONE,NONE
TXN_014959,0,NONE,NONE
TXN_011879,1,DEVICE,NEW_DEVICE
TXN_000854,0,NONE,NONE
TXN_014512,0,NONE,NONE
TXN_002659,0,NONE,NONE
TXN_005930,0,NONE,NONE
TXN_001692,0,NONE,NONE
TXN_012444,1,NETWORK,SHARED_DEVICE
TXN_003135,0,NONE,NONE
TXN_010790,1,BEHAVIORAL,SPENDING_PATTERN_SHIFT
TXN_003982,0,NONE,NONE
TXN_005968,0,NONE,NONE
TXN_007258,0,NONE,NONE
TXN_009987,0,NONE,NONE
TXN_012689,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_001557,0,NONE,NONE
TXN_007777,0,NONE,NONE
TXN_012765,0,NONE,NONE
TXN_005140,0,NONE,NONE
TXN_004098,1,CARD_TESTING,MICRO_TRANSACTIONS
TXN_001513,0,NONE,NONE
TXN_009885,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_001690,0,NONE,NONE
TXN_003695,0,NONE,NONE
TXN_004759,0,NONE,NONE
TXN_009059,0,NONE,NONE
TXN_005509,0,NONE,NONE
TXN_014983,0,NONE,NONE
TXN_011948,0,NONE,NONE
TXN_002938,0,NONE,NONE
TXN_008367,0,NONE,NONE
TXN_006769,0,NONE,NONE
TXN_013020,1,VELOCITY,RAPID_TRANSACTIONS
TXN_011981,0,NONE,NONE
TXN_006601,0,NONE,NONE
TXN_010445,0,NONE,NONE
TXN_012941,0,NONE,NONE
TXN_010107,0,NONE,NONE
TXN_012455,0,NONE,NONE
TXN_005935,0,NONE,NONE
TXN_007525,0,NONE,NONE
TXN_003993,0,NONE,NONE
TXN_013604,0,NONE,NONE
TXN_003384,0,NONE,NONE
TXN_009521,0,NONE,NONE
TXN_009756,0,NONE,NONE
TXN_014558,0,NONE,NONE
TXN_006868,0,NONE,NONE
TXN_014459,0,NONE,NONE
TXN_005704,0,NONE,NONE
TXN_000034,0,NONE,NONE
TXN_014871,0,NONE,NONE
TXN_011463,0,NONE,NONE
TXN_010313,0,NONE,NONE
TXN_013315,0,NONE,NONE
TXN_009562,0,NONE,NONE
TXN_003921,0,NONE,NONE
TXN_008423,0,NONE,NONE
TXN_012848,0,NONE,NONE
TXN_011334,0,NONE,NONE
TXN_014078,0,NONE,NONE
TXN_000457,0,NONE,NONE
TXN_006600,0,NONE,NONE
TXN_009611,0,NONE,NONE
