transaction_id,customer_id,card_id,account_id,timestamp,ingestion_timestamp,amount,currency,transaction_type,payment_channel,card_present,international_transaction,installment,is_recurring,merchant_id,merchant_category,device_id,device_type,operating_system,browser,country,state,city,latitude,longitude,ip_country,ip_region,ip_city,previous_transaction_time,previous_amount,previous_city,previous_device_id,time_since_previous_transaction_sec,customer_avg_amount,customer_median_amount,customer_max_amount,amount_vs_customer_average,amount_vs_customer_median,amount_zscore,transaction_count_1min,transaction_count_5min,transaction_count_15min,transaction_count_1h,transaction_count_24h,amount_sum_1min,amount_sum_5min,amount_sum_15min,amount_sum_1h,amount_sum_24h,hour,day_of_week,is_weekend,is_night,is_new_device,device_card_count,device_customer_count,distance_from_previous_km,estimated_travel_speed_kmh,is_new_location,same_amount_count_5min,micro_transaction_count_5min,micro_to_large_sequence,is_new_merchant,card_previous_fraud_count,device_previous_fraud_count,merchant_previous_fraud_count,rapid_escalation_flag,small_amount_then_large_transaction,is_outside_typical_hours,is_fraud,fraud_category,fraud_subcategory
TXN_014788,CUST_00955,CARD_00018,ACC_00018,2026-01-22 15:41:00,2026-01-22 15:41:04,1950.09,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0616,Clothing,DEV_02124,TABLET,iOS,Chrome,India,Gujarat,Ahmedabad,23.026222772816975,72.56306812003302,India,Gujarat,Ahmedabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.0509753409449178,1.0509753409449178,0.0509478832537482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_003856,CUST_00160,CARD_02356,ACC_02356,2026-01-22 16:43:00,2026-01-22 16:43:08,11317.44,INR,PURCHASE,WEB,1,0,0,0,MERCH_0151,Food,DEV_02503,DESKTOP,Android,Chrome,India,West Bengal,Kolkata,22.588268610696264,88.36611220974025,India,West Bengal,Kolkata,2026-01-02 17:52:00,3221.81,Jaipur,DEV_03114,1723860.0,2411.035,2411.035,3221.81,4.694017299624436,4.694017299624436,3.692485805554232,1.0,1.0,1.0,1.0,1.0,3221.81,3221.81,3221.81,3221.81,3221.81,16,3,0,0,1,0,0,1358.3591945138367,2.8367112760025823,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,1,VELOCITY,RAPID_TRANSACTIONS
TXN_010983,CUST_01262,CARD_04202,ACC_04202,2026-01-22 16:58:00,2026-01-22 16:58:00,2679.0,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0607,Hospitality,DEV_01572,MOBILE,Android,Chrome,India,Telangana,Hyderabad,17.362292598543657,78.48884832611809,India,Telangana,Hyderabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.4438117924769807,1.4438117924769807,0.4435727347892949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_003165,CUST_00673,CARD_03599,ACC_03599,2026-01-22 17:11:00,2026-01-22 17:11:08,7891.78,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0310,Entertainment,DEV_01743,MOBILE,macOS,Chrome,India,Rajasthan,Jaipur,26.90504043353469,75.78013460007315,India,Rajasthan,Jaipur,,0.0,,,-1.0,1855.505,1855.505,1855.505,4.253170969628214,4.253170969628214,3.251418660332183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_005855,CUST_01076,CARD_03133,ACC_03133,2026-01-22 17:27:00,2026-01-22 17:27:01,8588.17,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0664,Online_Shopping,DEV_00515,MOBILE,Windows,Chrome,India,West Bengal,Kolkata,22.580494008454497,88.36469976619018,India,West Bengal,Kolkata,,0.0,,,-1.0,1855.505,1855.505,1855.505,4.6284811951463345,4.6284811951463345,3.6265267262948386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,1,VELOCITY,RAPID_TRANSACTIONS
TXN_001585,CUST_01778,CARD_02295,ACC_02295,2026-01-22 17:40:00,2026-01-22 17:40:03,507.62,INR,ONLINE_PURCHASE,WEB,0,1,0,0,MERCH_0708,Clothing,DEV_01200,DESKTOP,iOS,Firefox,India,West Bengal,Kolkata,22.56898297583418,88.37041417240992,India,West Bengal,Kolkata,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.27357511836400333,0.27357511836400333,-0.7260335953848766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,1.0,1.0,0,0,0,0,NONE,NONE
TXN_002904,CUST_01490,CARD_04399,ACC_04399,2026-01-22 18:01:00,2026-01-22 18:01:07,2238.38,INR,PURCHASE,POS,1,0,0,0,MERCH_0866,Online_Shopping,DEV_01618,DESKTOP,Windows,Safari,India,Gujarat,Ahmedabad,23.0481464697673,72.58766090318944,India,Gujarat,Ahmedabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.2063454423458844,1.2063454423458844,0.20623429508673555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_003553,CUST_00488,CARD_00207,ACC_00207,2026-01-22 18:05:00,2026-01-22 18:05:08,78868.77,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0137,Healthcare,DEV_01780,MOBILE,iOS,Chrome,India,Maharashtra,Mumbai,19.066451561863776,72.90329803556186,India,Maharashtra,Mumbai,,0.0,,,-1.0,470.73,470.73,470.73,167.5456631189854,167.5456631189854,166.19261017955188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,1,AMOUNT_ANOMALY,SUDDEN_HIGH_VALUE
TXN_011588,CUST_02005,CARD_03236,ACC_03236,2026-01-22 18:52:00,2026-01-22 18:52:02,966.03,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0422,Utilities,DEV_01308,DESKTOP,iOS,Chrome,India,Maharashtra,Pune,18.526521117871074,73.89773675162871,India,Maharashtra,Pune,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.5206291548661954,0.5206291548661954,-0.4791126336853389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_010770,CUST_01312,CARD_00409,ACC_00409,2026-01-22 18:54:00,2026-01-22 18:54:06,550.34,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0510,Entertainment,DEV_01973,DESKTOP,Windows,Chrome,India,Gujarat,Ahmedabad,23.02820721642639,72.58060854211678,India,Gujarat,Ahmedabad,,0.0,,,-1.0,2451.245,2248.645,3998.15,0.22451448141658628,0.24474294519588466,-0.7751692836564046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_013731,CUST_02448,CARD_04025,ACC_04025,2026-01-22 19:11:00,2026-01-22 19:11:07,753.63,INR,PURCHASE,POS,1,0,0,0,MERCH_0580,Online_Shopping,DEV_02024,MOBILE,Android,Chrome,India,Telangana,Hyderabad,17.386373043719082,78.48034409476321,India,Telangana,Hyderabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.40615897019948743,0.40615897019948743,-0.5935211593828188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_006973,CUST_00667,CARD_03176,ACC_03176,2026-01-22 19:20:00,2026-01-22 19:20:01,722.65,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0514,Hospitality,DEV_00549,MOBILE,Android,Chrome,India,Delhi,Delhi,28.63181522832468,77.20954097384929,India,Delhi,Delhi,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.38946270691806273,0.38946270691806273,-0.6102084292797487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_007705,CUST_00633,CARD_00381,ACC_00381,2026-01-22 19:29:00,2026-01-22 19:29:04,3154.22,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0153,Electronics,DEV_01140,MOBILE,Android,Chrome,India,Maharashtra,Mumbai,19.05017509804431,72.90793470718653,India,Maharashtra,Mumbai,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.699925357247757,1.699925357247757,0.6995483448738353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_002457,CUST_01709,CARD_01553,ACC_01553,2026-01-22 19:58:00,2026-01-22 19:58:05,855.74,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0909,Food,DEV_01789,DESKTOP,Android,Edge,India,West Bengal,Kolkata,22.570324089566547,88.36967973912003,India,West Bengal,Kolkata,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.46118981086011623,0.46118981086011623,-0.538519960894261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_002975,CUST_00498,CARD_04439,ACC_04439,2026-01-22 20:14:00,2026-01-22 20:14:01,663.31,INR,PURCHASE,POS,1,1,0,1,MERCH_0613,Gaming,DEV_01403,MOBILE,iOS,Safari,India,Gujarat,Ahmedabad,23.01431272434233,72.55765402770659,India,Gujarat,Ahmedabad,,0.0,,,-1.0,3251.67,3251.67,5424.67,0.20399056484821643,0.20399056484821643,-0.7957647102226786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,1,3,3,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_011764,CUST_00688,CARD_00618,ACC_00618,2026-01-22 20:16:00,2026-01-22 20:16:04,1531.82,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0370,Hospitality,DEV_03450,MOBILE,Android,Chrome,India,West Bengal,Kolkata,22.560998002491733,88.38396891994314,India,West Bengal,Kolkata,,0.0,,,-1.0,3195.845,3195.845,5489.03,0.47931611201419344,0.47931611201419344,-0.5205210136869319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,1.0,0.0,0,0,0,0,NONE,NONE
TXN_011432,CUST_02188,CARD_01868,ACC_01868,2026-01-22 20:29:00,2026-01-22 20:29:02,349.11,INR,ATM,POS,0,0,0,0,MERCH_0315,Online_Shopping,DEV_02494,DESKTOP,iOS,Firefox,India,Maharashtra,Mumbai,19.06358219381192,72.88287606708715,India,Maharashtra,Mumbai,2026-01-18 06:15:00,2440.27,Ahmedabad,DEV_01886,396840.0,10136.405,10136.405,17832.54,0.03444120474665328,0.03444120474665328,-0.965463548117097,1.0,1.0,1.0,1.0,1.0,2440.27,2440.27,2440.27,2440.27,2440.27,20,3,0,0,1,0,0,440.8755024357167,3.9994753774029337,1,0.0,0.0,0,1,0.0,0.0,1.0,0,0,0,0,NONE,NONE
TXN_009376,CUST_00475,CARD_02535,ACC_02535,2026-01-22 20:36:00,2026-01-22 20:36:06,1560.66,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0564,Gaming,DEV_02637,MOBILE,Android,Chrome,India,Maharashtra,Mumbai,19.07841407126636,72.87692122976377,India,Maharashtra,Mumbai,2026-01-16 14:09:00,1177.01,Hyderabad,DEV_01139,541620.0,2474.0,1177.01,5933.7,0.6308245755860954,1.3259530505263337,-0.3690262626262626,1.0,1.0,1.0,1.0,1.0,1177.01,1177.01,1177.01,1177.01,1177.01,20,3,0,0,1,0,0,617.4325175751171,4.1039050686282295,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_013981,CUST_00689,CARD_03743,ACC_03743,2026-01-22 20:37:00,2026-01-22 20:37:03,988.16,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1081,Healthcare,DEV_01119,MOBILE,iOS,Edge,India,Gujarat,Surat,21.205023564454443,72.82903181519832,India,Gujarat,Surat,2026-01-18 08:30:00,1272.3,Kolkata,DEV_01554,389220.0,1693.2199999999998,1693.2199999999998,2114.14,0.5835981148344574,0.5835981148344574,-0.4161561072351878,1.0,1.0,1.0,1.0,1.0,1272.3,1272.3,1272.3,1272.3,1272.3,20,3,0,0,1,2,2,1604.7240638397527,14.842522557481914,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_012324,CUST_01530,CARD_04000,ACC_04000,2026-01-22 20:58:00,2026-01-22 20:58:02,1439.85,INR,PURCHASE,POS,1,0,0,0,MERCH_0838,Food,DEV_02957,MOBILE,iOS,Chrome,India,West Bengal,Kolkata,22.57123239592061,88.34479690008759,India,West Bengal,Kolkata,2026-01-15 00:30:00,42933.14,Mumbai,DEV_00805,678480.0,22379.505,22379.505,42933.14,0.06433788414891213,0.06433788414891213,-0.935620308835748,1.0,1.0,1.0,1.0,1.0,42933.14,42933.14,42933.14,42933.14,42933.14,20,3,0,0,1,1,1,1654.3078749215274,8.777721303085572,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_006903,CUST_02059,CARD_04810,ACC_04810,2026-01-22 21:49:00,2026-01-22 21:49:08,2361.52,INR,PURCHASE,POS,1,0,0,0,MERCH_0711,Hospitality,DEV_00420,MOBILE,Windows,Chrome,India,Tamil Nadu,Chennai,13.080468931683399,80.25818863293723,India,Tamil Nadu,Chennai,,0.0,,,-1.0,1328.47,1328.47,1328.47,1.777623883113657,1.777623883113657,0.7770389704167826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_008592,CUST_01583,CARD_03550,ACC_03550,2026-01-22 22:06:00,2026-01-22 22:06:00,3111.89,INR,PURCHASE,POS,1,0,0,0,MERCH_0852,Grocery,DEV_00980,DESKTOP,iOS,Firefox,India,Telangana,Hyderabad,17.37324102576294,78.4677803694745,India,Telangana,Hyderabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.6771121608403101,1.6771121608403101,0.6767474367157641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,0,0,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0,NONE,NONE
TXN_000891,CUST_00435,CARD_02166,ACC_02166,2026-01-22 23:20:00,2026-01-22 23:20:04,1069.2,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0222,Gaming,DEV_01586,DESKTOP,Android,Chrome,India,Delhi,Delhi,28.62042339444016,77.19762223305426,India,Delhi,Delhi,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.5762312685764792,0.5762312685764792,-0.42354046986137933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_002387,CUST_01262,CARD_04616,ACC_04616,2026-01-22 23:25:00,2026-01-22 23:25:02,80977.69,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1139,Fuel,DEV_02396,DESKTOP,Windows,Edge,India,West Bengal,Kolkata,22.571318704947377,88.35206559360763,India,West Bengal,Kolkata,,0.0,,,-1.0,2679.0,2679.0,2679.0,30.22683463979097,30.22683463979097,29.215929104477613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,0,1,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,1,SEQUENTIAL,MICRO_TO_LARGE_ESCALATION
TXN_014517,CUST_00902,CARD_02415,ACC_02415,2026-01-23 00:37:00,2026-01-23 00:37:01,605.77,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0809,Gaming,DEV_02275,MOBILE,macOS,Chrome,India,Gujarat,Surat,21.151033713849078,72.81544290414669,India,Gujarat,Surat,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.3264717691410155,0.3264717691410155,-0.6731654372059327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_007332,CUST_01595,CARD_00352,ACC_00352,2026-01-23 01:20:00,2026-01-23 01:20:02,658.59,INR,PURCHASE,POS,1,0,0,0,MERCH_0449,Food,DEV_01720,TABLET,iOS,Safari,India,Maharashtra,Pune,18.519878057101465,73.86139375174295,India,Maharashtra,Pune,2026-01-02 15:32:00,10133.53,Delhi,DEV_00316,1763280.0,10133.53,10133.53,10133.53,0.06499117286868446,0.06499117286868446,-0.9349165674185187,1.0,1.0,1.0,1.0,1.0,10133.53,10133.53,10133.53,10133.53,10133.53,1,4,0,1,1,0,0,1175.4343280032322,2.399825087797534,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_014803,CUST_01005,CARD_01917,ACC_01917,2026-01-23 01:32:00,2026-01-23 01:32:06,2153.62,INR,PURCHASE,POS,1,0,1,0,MERCH_1177,Healthcare,DEV_03382,DESKTOP,iOS,Chrome,India,Maharashtra,Mumbai,19.074614259570616,72.89110007106919,India,Maharashtra,Mumbai,2026-01-22 11:45:00,1513.43,Ahmedabad,DEV_01781,49620.0,1513.43,1513.43,1513.43,1.4230060194392868,1.4230060194392868,0.42272670245570926,1.0,1.0,1.0,1.0,1.0,1513.43,1513.43,1513.43,1513.43,1513.43,1,4,0,1,1,0,0,438.598773399181,31.820950911669723,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_012780,CUST_00434,CARD_02487,ACC_02487,2026-01-23 01:49:00,2026-01-23 01:49:03,2102.45,INR,PURCHASE,POS,1,0,0,0,MERCH_0483,Fuel,DEV_03499,DESKTOP,iOS,Edge,India,Tamil Nadu,Chennai,13.06795473594139,80.28895489424245,India,Tamil Nadu,Chennai,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.1330877577802267,1.1330877577802267,0.13301607051960523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_000221,CUST_01413,CARD_04318,ACC_04318,2026-01-23 02:12:00,2026-01-23 02:12:07,1080.19,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0821,Entertainment,DEV_01886,MOBILE,Android,Chrome,India,Telangana,Hyderabad,17.356827315007024,78.49779260457119,India,Telangana,Hyderabad,2026-01-17 08:54:00,30495.04,Surat,DEV_02346,494280.0,11119.523333333333,1816.68,30495.04,0.0971435526163142,0.5945956359953322,-0.9027752590780349,1.0,1.0,1.0,1.0,1.0,30495.04,30495.04,30495.04,30495.04,30495.04,2,4,0,1,1,1,1,730.1324818212826,5.317789379616041,1,0.0,0.0,0,1,1.0,0.0,0.0,0,0,1,1,TIME_ANOMALY,UNUSUAL_HOUR
TXN_013189,CUST_00902,CARD_02415,ACC_02415,2026-01-23 02:33:00,2026-01-23 02:33:03,5793.76,INR,PURCHASE,MOBILE,1,0,0,0,MERCH_0847,Entertainment,DEV_00561,DESKTOP,Android,Firefox,India,Gujarat,Surat,21.18383835017337,72.85109427308512,India,Gujarat,Surat,2026-01-23 00:37:00,605.77,Surat,DEV_02275,6960.0,605.77,605.77,605.77,9.564290077091966,9.564290077091966,8.550175519554362,1.0,1.0,1.0,1.0,1.0,605.77,605.77,605.77,605.77,605.77,2,4,0,1,1,0,0,5.193453968448102,2.6862692940248802,0,0.0,0.0,0,1,0.0,0.0,0.0,1,0,1,0,NONE,NONE
TXN_012024,CUST_00292,CARD_01276,ACC_01276,2026-01-23 04:03:00,2026-01-23 04:03:02,2027.8,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0670,Clothing,DEV_02897,MOBILE,iOS,Safari,India,West Bengal,Kolkata,22.55827953428807,88.36161901418147,India,West Bengal,Kolkata,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.0928561227266969,1.0928561227266969,0.09280610609720945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_011220,CUST_01458,CARD_01185,ACC_01185,2026-01-23 04:22:00,2026-01-23 04:22:00,1426.35,INR,PURCHASE,WEB,1,0,0,0,MERCH_0870,Electronics,DEV_00789,DESKTOP,macOS,Chrome,India,Gujarat,Ahmedabad,23.028922429496543,72.578769655291,India,Gujarat,Ahmedabad,,0.0,,,-1.0,2346.72,2346.72,2346.72,0.6078057885048067,0.6078057885048067,-0.3920271582641882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,1,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,1.0,1.0,0,0,1,0,NONE,NONE
TXN_003013,CUST_00277,CARD_04589,ACC_04589,2026-01-23 04:23:00,2026-01-23 04:23:00,1067.91,INR,PURCHASE,POS,1,0,0,0,MERCH_1168,Food,DEV_02681,MOBILE,Windows,Chrome,India,Maharashtra,Pune,18.519552073344794,73.85276000018375,India,Maharashtra,Pune,2026-01-14 03:10:00,1867.27,Pune,DEV_01612,781980.0,1867.27,1867.27,1867.27,0.5719097934417626,0.5719097934417626,-0.42786106933152057,1.0,1.0,1.0,1.0,1.0,1867.27,1867.27,1867.27,1867.27,1867.27,4,4,0,1,1,1,1,1.0979961582218074,0.005054843051738544,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_001448,CUST_02420,CARD_03294,ACC_03294,2026-01-23 04:34:00,2026-01-23 04:34:02,2198.95,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_1157,Healthcare,DEV_02818,MOBILE,Windows,Chrome,India,Delhi,Delhi,28.62692981087655,77.21205538417715,India,Delhi,Delhi,,0.0,,,-1.0,1855.505,1855.505,1855.505,1.1850951627723987,1.1850951627723987,0.18499546190287647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,1.0,0,0,1,0,NONE,NONE
TXN_002262,CUST_02298,CARD_04742,ACC_04742,2026-01-23 04:41:00,2026-01-23 04:41:08,310.56,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0134,Grocery,DEV_03123,DESKTOP,Android,Safari,India,Telangana,Hyderabad,17.368659168638082,78.47315439522889,India,Telangana,Hyderabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.16737222481211314,0.16737222481211314,-0.8321792831153162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,1,1,1,1,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_007192,CUST_02202,CARD_04205,ACC_04205,2026-01-23 05:00:00,2026-01-23 05:00:03,7014.72,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0222,Electronics,DEV_03249,MOBILE,Android,Safari,India,Rajasthan,Jaipur,26.916016585497577,75.78761340232442,India,Rajasthan,Jaipur,,0.0,,,-1.0,1730.56,1730.56,1730.56,4.053439349112426,4.053439349112426,3.0516759453902838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_008775,CUST_00539,CARD_03249,ACC_03249,2026-01-23 05:05:00,2026-01-23 05:05:05,610.3,INR,PURCHASE,POS,1,0,1,0,MERCH_0525,Clothing,DEV_01504,MOBILE,macOS,Chrome,India,Maharashtra,Pune,18.496195349138198,73.88046490767547,India,Maharashtra,Pune,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.3289131530230314,0.3289131530230314,-0.6707253683669046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_012532,CUST_00383,CARD_04885,ACC_04885,2026-01-23 05:11:00,2026-01-23 05:11:01,58456.2,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0002,Clothing,DEV_00839,MOBILE,Windows,Safari,India,Telangana,Hyderabad,17.41642600723973,78.50246224082112,India,Telangana,Hyderabad,,0.0,,,-1.0,1855.505,1855.505,1855.505,31.50419966532022,31.50419966532022,30.487768683628644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,1,SEQUENTIAL,MICRO_TO_LARGE_ESCALATION
TXN_006146,CUST_01986,CARD_01563,ACC_01563,2026-01-23 05:41:00,2026-01-23 05:41:00,1570.82,INR,ONLINE_PURCHASE,WEB,0,0,0,0,MERCH_0199,Electronics,DEV_02692,DESKTOP,iOS,Chrome,India,West Bengal,Kolkata,22.587875597281972,88.36987559842392,India,West Bengal,Kolkata,,0.0,,,-1.0,1855.505,1855.505,1855.505,0.8465727659046998,0.8465727659046998,-0.15334459104607862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,0,NONE,NONE
TXN_007106,CUST_00660,CARD_02723,ACC_02723,2026-01-23 05:52:00,2026-01-23 05:52:06,20.0,INR,ONLINE_PURCHASE,WEB,0,0,1,0,MERCH_0462,Food,DEV_01953,MOBILE,iOS,Chrome,India,Rajasthan,Jaipur,26.899240752366392,75.76526777965445,India,Rajasthan,Jaipur,,0.0,,,-1.0,1850.42,1850.42,1850.42,0.010808357021649138,0.010808357021649138,-0.9886573548951616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0,0,0.0,0.0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,1,1,CARD_TESTING,MICRO_TRANSACTIONS
